Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
814,19-0724-EX1,Transfer from John C Burroughs Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-22481-STK To Award# 2019-437-00-08 ; Change Reason : NA,22481 John C Burroughs Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$28,953",
815,19-0724-EX1,Transfer from Capital/Operations - City Wide to John C Burroughs Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-22481-STK ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22481 John C Burroughs Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$28,953",
816,19-0724-EX1,Transfer from John C Burroughs Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-22481-STK To Award# 2019-437-00-08 ; Change Reason : NA,22481 John C Burroughs Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$28,953",
817,19-0724-EX1,Transfer from Capital/Operations - City Wide to John C Burroughs Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-22481-STK ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22481 John C Burroughs Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$28,953",
818,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles Sumner Math & Science Community Acad ES,Funds Transfer From Award# 2019-437-00-23 To Project# 2018-31221-NPG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,31221 Charles Sumner Math & Science Community Acad ES,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$29,507",
819,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Transfer per dept request,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53306 Commodities: Software (Non-Instructional),254101 Asset Management,000000 Default Value,"$29,700",
820,19-0724-EX1,Transfer from Orozco Fine Arts & Sciences Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-31281-PKC To Award# 2019-437-00-07 ; Change Reason : NA,31281 Orozco Fine Arts & Sciences Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$29,743",
821,19-0724-EX1,Transfer from Capital/Operations - City Wide to Christopher Columbus Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-22791-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22791 Christopher Columbus Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$29,848",
822,19-0724-EX1,Transfer from Capital/Operations - City Wide to Henry R Clissold Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-22761-ADA ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22761 Henry R Clissold Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253530 American Disabilities Act/Ada,000000 Default Value,"$29,877",
823,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Ida Crown Jewish Academy,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69361 Ida Crown Jewish Academy,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$29,920",
824,19-0724-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,Balancing negative line.,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,221077 Cdc Hiv Prevention Pd,"580215 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy19",14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",52100 Career Service Salaries - Regular,221077 Cdc Hiv Prevention Pd,"580215 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy19","$29,971",
825,19-0724-EX1,Transfer from Student Transportation to School Transportation - City Wide,Payment for Gen Ed transportation invoice.,11870 Student Transportation,115 General Education Fund,53405 Commodities - Supplies,255001 Transportation Administration,000000 Default Value,11940 School Transportation - City Wide,115 General Education Fund,54210 Pupil Transportation,255021 Options Student Transportation,000000 Default Value,"$30,000",
826,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Back-2-school bash.,14060 Family & Community Engagement Office,115 General Education Fund,54125 Services - Professional/Administrative,320020 Other After Schools Programs,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,221229 Back To School Campaign,000000 Default Value,"$30,000",
827,19-0724-EX1,Transfer from Language & Cultural Education - City Wide to Academy for Global Citizenship Charter School,Allocating funds for incomplete payments from November 2018-May 2019.,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,63011 Academy for Global Citizenship Charter School,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,"$30,073",
828,19-0724-EX1,Transfer from Nutrition Support Services - City Wide to Information & Technology Services,"Summer amount for Project #106-PS1122- Back of the House Software for: Vendor Blackwell Management Solutions, LLC.",12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,54125 Services - Professional/Administrative,256009 Food Service,000000 Default Value,12510 Information & Technology Services,312 Lunchroom Fund,54125 Services - Professional/Administrative,266203 Technical Support,000000 Default Value,"$30,172",
829,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Transfer per dept request to cover FY19 Facilities project needs,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53306 Commodities: Software (Non-Instructional),254101 Asset Management,000000 Default Value,"$30,388",
830,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Grant Funded Programs Office - City Wide,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,430224 Title I - District Initiatives,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430224 Title I - District Initiatives,"$30,460",
831,19-0724-EX1,Transfer from Capital/Operations - City Wide to Peace and Education Coalition High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-67021-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,67021 Peace and Education Coalition High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$30,474",
832,19-0724-EX1,Transfer from Capital/Operations - City Wide to John J Audubon Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2019-22091-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22091 John J Audubon Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$31,810",
833,19-0724-EX1,Transfer from Department of Personalized Learning to Richard J Daley Elementary Academy,Furniture for Daley ES as part of Elevate Cohort 2 investments into onboarding classrooms,10825 Department of Personalized Learning,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070157 Cff - Silicon Valley Community Foundation,25951 Richard J Daley Elementary Academy,124 School Special Income Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,070157 Cff - Silicon Valley Community Foundation,"$32,000",
834,19-0724-EX1,Transfer from Early College and Career - City Wide to Robert Lindblom Math & Science Academy HS,CTE pre engineering,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46511 Robert Lindblom Math & Science Academy HS,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,141501 Cte - Project Lead The Way,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$32,181",
835,19-0724-EX1,Transfer from Capital/Operations - City Wide to Peter A Reinberg Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-25111-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25111 Peter A Reinberg Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$32,322",
836,19-0724-EX1,Transfer from Department of Personalized Learning to Rudyard Kipling Elementary School,Furniture for Kipling ES as part of Elevate Cohort 2 investments into onboarding classrooms.,10825 Department of Personalized Learning,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070157 Cff - Silicon Valley Community Foundation,24081 Rudyard Kipling Elementary School,124 School Special Income Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,070157 Cff - Silicon Valley Community Foundation,"$32,500",
837,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,221011 Improvement Of Instruction,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,54130 Services - Non Professional,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$32,565",
838,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,70140 Independent Schools Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$32,606",
839,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Ralph H Metcalfe Elementary Community Academy,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,31061 Ralph H Metcalfe Elementary Community Academy,115 General Education Fund,55005 Property - Equipment,119010 Other Instructional Programs,000044 Ctu Sustainable Schools Initiative,"$32,637",
840,19-0724-EX1,Transfer from Capital/Operations - City Wide to Brian Piccolo Elementary Specialty School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-24781-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24781 Brian Piccolo Elementary Specialty School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$32,876",
841,19-0724-EX1,Transfer from Education General - City Wide to Access and Enrollment,Fund marketiing buckets.,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,11201 Access and Enrollment,115 General Education Fund,52140 Career Service Salaries - Other,263004 Marketing,000000 Default Value,"$32,908",
842,19-0724-EX1,Transfer from Capital/Operations - City Wide to Whitney M Young Magnet High School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-47101-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,47101 Whitney M Young Magnet High School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$33,000",
843,19-0724-EX1,Transfer from Capital/Operations - City Wide to Peace and Education Coalition High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-67021-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,67021 Peace and Education Coalition High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$33,934",
844,19-0724-EX1,Transfer from Capital/Operations - City Wide to James Russell Lowell Elementary School,Funds Transfer From Award# 2019-437-00-23 To Project# 2018-24251-NPG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,24251 James Russell Lowell Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$34,058",
845,19-0724-EX1,Transfer from Capital/Operations - City Wide to Whitney M Young Magnet High School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-47101-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,47101 Whitney M Young Magnet High School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$34,216",
846,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,55005 Property - Equipment,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$34,261",
847,19-0724-EX1,Transfer from Capital/Operations - City Wide to Englewood STEM HS,Funds Transfer From Award# 2017-485-00-01 To Project# 2018-46691-NSC ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,46691 Englewood STEM HS,485 CIT PayGo Fund,56306 Capitalized Furniture,009441 New School Openings,000000 Default Value,"$34,411",
848,19-0724-EX1,Transfer from Camelot - Chicago Excel Academy to Education General - City Wide,Transfer for SPED reimbursement payments,63141 Camelot - Chicago Excel Academy,114 Special Education Fund,54320 Student Tuition - Charter Schools,"211311 Social Services Outreach
000000",,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$34,581",Default Value
849,19-0724-EX1,Transfer from Rueben Salazar Elementary Bilingual Center to Education General - City Wide,Reverse BT 20190074664. School submitted Book Transfer to change position 547391 to 100 percent.,30101 Rueben Salazar Elementary Bilingual Center,124 School Special Income Fund,51330 Benefits Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$34,965",
850,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Transfer per dept request,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254005 Roving Crew,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,54105 Services: Non-technical/Laborer,254038 Sodexo Ifm,000000 Default Value,"$34,977",
851,19-0724-EX1,Transfer from Capital/Operations - City Wide to Rickover Military High School at Luther North,Funds Transfer From Award# 2019-425-00-02 To Project# 2019-56011-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,425 Other State Funded Capital Grants,56310 Capitalized Construction,009426 All Other,343920 Cdb - Gaming Revenue,56011 Rickover Military High School at Luther North,425 Other State Funded Capital Grants,56310 Capitalized Construction,253508 Renovations,343920 Cdb - Gaming Revenue,"$35,000",
852,19-0724-EX1,Transfer from Arts to Arts,Transfer of funds for operating supplies and student programs.,10890 Arts,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,10890 Arts,115 General Education Fund,53405 Commodities - Supplies,113034 Performing & Creative Arts,000000 Default Value,"$35,177",
853,19-0724-EX1,Transfer from Capital/Operations - City Wide to Edward Coles Elementary Language Academy,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-22771-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22771 Edward Coles Elementary Language Academy,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$35,280",
854,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Transfers per pre-approved Facilities FY19 project needs,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254101 Asset Management,000000 Default Value,"$35,634",
855,19-0724-EX1,Transfer from Early College and Career - City Wide to North-Grand High School,CTE pre engineering,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46431 North-Grand High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,141501 Cte - Project Lead The Way,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$36,303",
856,19-0724-EX1,Transfer from Capital/Operations - City Wide to Ellen Mitchell Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-24511-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24511 Ellen Mitchell Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$36,504",
857,19-0724-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46641-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$36,714",
858,19-0724-EX1,Transfer from Capital/Operations - City Wide to Frank W Gunsaulus Elementary Scholastic Academy,Funds Transfer From Award# 2019-436-00-02 To Project# 2019-29121-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,000041 School Funded Projects (Capital),29121 Frank W Gunsaulus Elementary Scholastic Academy,436 IGA and Other Capital Projects Fund,54125 Services - Professional/Administrative,253508 Renovations,000041 School Funded Projects (Capital),"$36,721",
859,19-0724-EX1,Transfer from Capital/Operations - City Wide to Edwin G. Foreman College and Career Academy,Funds Transfer From Award# 2019-487-00-01 To Project# 2019-46131-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,487 Series 2017 CIT,56310 Capitalized Construction,009426 All Other,000000 Default Value,46131 Edwin G. Foreman College and Career Academy,487 Series 2017 CIT,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$37,343",
860,19-0724-EX1,Transfer from Capital/Operations - City Wide to Roger C Sullivan High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46301-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46301 Roger C Sullivan High School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$37,380",
861,19-0724-EX1,Transfer from Department of Personalized Learning to Rudyard Kipling Elementary School,Furniture Kipling ES as part of Elevate Cohort 2 investments into 1:1 technology for onboarding classrooms,10825 Department of Personalized Learning,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070157 Cff - Silicon Valley Community Foundation,24081 Rudyard Kipling Elementary School,124 School Special Income Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,070157 Cff - Silicon Valley Community Foundation,"$37,500",
862,19-0724-EX1,Transfer from Department of Personalized Learning to John T Pirie Fine Arts & Academic Center ES,Technology for Otis ES as part of Elevate Cohort 2 investments into 1:1 technology for onboarding classrooms,10825 Department of Personalized Learning,115 General Education Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,000000 Default Value,24971 John T Pirie Fine Arts & Academic Center ES,115 General Education Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$37,500",
863,19-0724-EX1,Transfer from John T Pirie Fine Arts & Academic Center ES to James Otis Elementary School,Transfer of funds to correct unit number.,24971 John T Pirie Fine Arts & Academic Center ES,115 General Education Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,24791 James Otis Elementary School,115 General Education Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$37,500",
864,19-0724-EX1,Transfer from Capital/Operations - City Wide to George H Corliss High School,Funds Transfer From Award# 2019-422-00-08 To Project# 2019-46391-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,009553 Roofs,000000 Default Value,46391 George H Corliss High School,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$38,250",
865,19-0724-EX1,Transfer from Capital/Operations - City Wide to Al Raby High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46471-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46471 Al Raby High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$38,384",
866,19-0724-EX1,Transfer from Department of Personalized Learning to Richard J Daley Elementary Academy,Technology for Daley ES as part of Elevate Cohort 2 investments into 1:1 technology for pilot classrooms,10825 Department of Personalized Learning,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070157 Cff - Silicon Valley Community Foundation,25951 Richard J Daley Elementary Academy,124 School Special Income Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,070157 Cff - Silicon Valley Community Foundation,"$38,500",
867,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Transfers per dept request for pre-approved FY19 Facilities project needs,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53306 Commodities: Software (Non-Instructional),254101 000000,,"$38,500","Asset Management
Default Value"
868,19-0724-EX1,Transfer from Capital/Operations - City Wide to William H Prescott Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-25021-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,25021 William H Prescott Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$38,572",
869,19-0724-EX1,Transfer from Early College and Career - City Wide to Phoenix Military Academy High School,CTE pre engineering,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",55011 Phoenix Military Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,141501 Cte - Project Lead The Way,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$38,645",
870,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles P Steinmetz College Preparatory HS,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46291-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46291 Charles P Steinmetz College Preparatory HS,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$39,224",
871,19-0724-EX1,Transfer from Department of Personalized Learning to Ashburn Community Elementary School,Furniture for Ashburn ES as part of Elevate Cohort 2 investments into 1:1 technology for onboarding classrooms,10825 Department of Personalized Learning,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070157 Cff - Silicon Valley Community Foundation,32081 Ashburn Community Elementary School,124 School Special Income Fund,53405 Commodities - Supplies,119070 Personalized Learning Instruction,070157 Cff - Silicon Valley Community Foundation,"$39,840",
872,19-0724-EX1,Transfer from Oscar DePriest Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-26631-PKC To Award# 2019-437-00-07 ; Change Reason : NA,26631 Oscar DePriest Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$39,922",
873,19-0724-EX1,Transfer from Capital/Operations - City Wide to Jose De Diego Elementary Community Academy,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-31261-WIN ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,31261 Jose De Diego Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$40,000",
874,19-0724-EX1,Transfer from Student Transportation to Student Transportation,Payment for insurance on Ricover MFSABs,11870 Student Transportation,115 General Education Fund,53306 Commodities: Software (Non-Instructional),255001 Transportation Administration,000000 Default Value,11870 Student Transportation,115 General Education Fund,54125 Services - Professional/Administrative,255001 Transportation Administration,000000 Default Value,"$40,000",
875,19-0724-EX1,Transfer from Capital/Operations - City Wide to Jose De Diego Elementary Community Academy,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-31261-WIN ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,31261 Jose De Diego Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$40,000",
876,19-0724-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds to support consultant services.,10813 Social Science & Civic Engagement,358 Title IV,51320 Bucket Position Pointer,290001 General Salary S Bkt,"440044 Title Iv, Part A",10813 Social Science & Civic Engagement,358 Title IV,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,"440044 Title Iv, Part A","$41,000",
