Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
2190,19-1120-EX1,Transfer from John Milton Gregory Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,23441 John Milton Gregory Elementary School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,211001 Attendance & Social Work,433136 Il-Empower (Cohort 19 - Grant 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,784",
2191,19-1120-EX1,Transfer from John Milton Gregory Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,23441 John Milton Gregory Elementary School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,211001 Attendance & Social Work,433136 Il-Empower (Cohort 19 - Grant 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,784",
2192,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Carl Schurz High School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46281 Carl Schurz High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$7,800",
2193,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Henry R Clissold Elementary School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,22761 Henry R Clissold Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$7,800",
2194,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Esmond Elementary School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,23131 Esmond Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$7,800",
2195,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Francisco I Madero Middle School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,41041 Francisco I Madero Middle School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$7,800",
2196,19-1120-EX1,Transfer from Lake View High School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-46211-ELV To Award# 2019-437-00-21 ; Change Reason : NA,46211 Lake View High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,"$7,829",
2197,19-1120-EX1,Transfer from Capital/Operations - City Wide to Lake View High School,Funds Transfer From Award# 2019-437-00-21 To Project# 2019-46211-ELV ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,46211 Lake View High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,829",
2198,19-1120-EX1,Transfer from Capital/Operations - City Wide to Park Manor Elementary School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-24841-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,24841 Park Manor Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,845",
2199,19-1120-EX1,Transfer from Capital/Operations - City Wide to Peter A Reinberg Elementary School,Funds Transfer From Award# 2020-488-00-06 To Project# 2018-25111-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,25111 Peter A Reinberg Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$7,854",
2200,19-1120-EX1,Transfer from Lazaro Cardenas Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24051 Lazaro Cardenas Elementary School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119010 Other Instructional Programs,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,878",
2201,19-1120-EX1,Transfer from Lazaro Cardenas Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24051 Lazaro Cardenas Elementary School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119010 Other Instructional Programs,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,878",
2202,19-1120-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Conscious discipline classroom books are needed for pilot study,10898 Social and Emotional Learning - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070907 Developing Safe And Supportive School Communities,10898 Social and Emotional Learning - City Wide,124 School Special Income Fund,53305 Instructional Materials (Non-Digital),113090 Grants-Citywide Misc Fndtns,070907 Developing Safe And Supportive School Communities,"$7,937",
2203,19-1120-EX1,Transfer from Capital/Operations - City Wide to George W Curtis Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-23061-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,23061 George W Curtis Elementary School,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$7,965",
2204,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Latino Youth Alternative HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66619 YCCS-Latino Youth Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$7,986",
2205,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Latino Youth Alternative HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66619 YCCS-Latino Youth Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$7,986",
2206,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS- McKinley Lakeside Leadership HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66107 YCCS- McKinley Lakeside Leadership HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,000",
2207,19-1120-EX1,Transfer from Orr Academy High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,28151 Orr Academy High School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",223013 Assessments/Standards,433131 Il-Empower (Cohort 19 - Grant 1) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,000","Contingency For Project Expansion
Contingency For Grant Expansion"
2208,19-1120-EX1,Transfer from Kelvyn Park High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,46191 Kelvyn Park High School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,211001 Attendance & Social Work,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,000",
2209,19-1120-EX1,Transfer from Student Support and Engagement to Student Support and Engagement,Transfer to load general admin budget for FY20.,11371 Student Support and Engagement,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,230010 Administrative Support,000000 Default Value,"$8,000",
2210,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS- McKinley Lakeside Leadership HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66107 YCCS- McKinley Lakeside Leadership HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,000",
2211,19-1120-EX1,Transfer from Kelvyn Park High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,46191 Kelvyn Park High School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,211001 Attendance & Social Work,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,000",
2212,19-1120-EX1,Transfer from Orr Academy High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,28151 Orr Academy High School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",223013 Assessments/Standards,433131 Il-Empower (Cohort 19 - Grant 1) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,000","Contingency For Project Expansion
Contingency For Grant Expansion"
2213,19-1120-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds for contractual services.,10813 Social Science & Civic Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,390003 Service Learning,409427 Calumet Is My Back Yard Cimby 19-20,10813 Social Science & Civic Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,390003 Service Learning,409427 Calumet Is My Back Yard Cimby 19-20,"$8,000",
2214,19-1120-EX1,Transfer from Network 12 to Network 12,Teacher Bucket,02521 Network 12,115 General Education Fund,57940 Miscellaneous Charges,221080 Aio - Improvement Of Instruction,000000 Default Value,02521 Network 12,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$8,000",
2215,19-1120-EX1,Transfer from Theophilus Schmid Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25391 Theophilus Schmid Elementary School,367 Title I - Comprehensive School Reform,53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,005",
2216,19-1120-EX1,Transfer from Theophilus Schmid Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25391 Theophilus Schmid Elementary School,367 Title I - Comprehensive School Reform,53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,005",
2217,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Jane Addams Alternative HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66618 YCCS-Jane Addams Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,035",
2218,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Jane Addams Alternative HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66618 YCCS-Jane Addams Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,035",
2219,19-1120-EX1,Transfer from Capital/Operations - City Wide to North-Grand High School,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-46431-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,46431 North-Grand High School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,065",
2220,19-1120-EX1,Transfer from Grant Funded Programs Office - City Wide to Lubavitch Girls High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69039 Lubavitch Girls High School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430239 Nonpublic Inst. & Supp. Serv. - Jewish,"$8,075",
2221,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Youth Connection Leadership Acad HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66629 YCCS-Youth Connection Leadership Acad HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,120",
2222,19-1120-EX1,Transfer from Title I and School Improvement Programs to YCCS-Youth Connection Leadership Acad HS,EXPIRED GRANT - Transfer funding for charter reimbursement,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66629 YCCS-Youth Connection Leadership Acad HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$8,120",
2223,19-1120-EX1,Transfer from Ellen H Richards Career Academy High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,53051 Ellen H Richards Career Academy High School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,125",
2224,19-1120-EX1,Transfer from Ellen H Richards Career Academy High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,53051 Ellen H Richards Career Academy High School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,125",
2225,19-1120-EX1,Transfer from Friedrich L. Jahn Elementary of the Fine Arts to Education General - City Wide,Sweep Excess Funds From Reimbursable Position,23921 Friedrich L. Jahn Elementary of the Fine Arts,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$8,149",
2226,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Bronzeville Scholastic Academy High School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,55191 Bronzeville Scholastic Academy High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$8,200",
2227,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Lincoln Park High School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46321 Lincoln Park High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$8,200",
2228,19-1120-EX1,Transfer from James Russell Lowell Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24251 James Russell Lowell Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433136 Il-Empower (Cohort 19 - Grant 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,244","Contingency For Project Expansion
Contingency For Grant Expansion"
2229,19-1120-EX1,Transfer from James Russell Lowell Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24251 James Russell Lowell Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433136 Il-Empower (Cohort 19 - Grant 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,244","Contingency For Project Expansion
Contingency For Grant Expansion"
2230,19-1120-EX1,Transfer from Grant Funded Programs Office - City Wide to Muhammad Univ,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69550 Muhammad Univ,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,217662 Iasa-Nonpublic Summer,430235 Nonpublic Inst. & Supp. Serv. - Catholic,"$8,272",
2231,19-1120-EX1,Transfer from Grant Funded Programs Office - City Wide to Chicago Jesuit Academy,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462074 Lea Flowthru Instruction - Nonpublic,69006 Chicago Jesuit Academy,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462074 Lea Flowthru Instruction - Nonpublic,"$8,280",
2232,19-1120-EX1,Transfer from Capital/Operations - City Wide to Percy L Julian High School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-46401-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,46401 Percy L Julian High School,488 Series 2017H,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$8,300",
2233,19-1120-EX1,Transfer from Capital/Operations - City Wide to James N Thorp Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-25601-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,25601 James N Thorp Elementary School,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$8,300",
2234,19-1120-EX1,Transfer from Grant Funded Programs Office - City Wide to Associated Talmud Torah Of,Chicago,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69530 Associated Talmud Torah Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430239 Nonpublic Inst. & Supp. Serv. - Jewish,"$8,300",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs
2235,19-1120-EX1,Transfer from Capital/Operations - City Wide to Barbara Vick Early Childhood & Family Center,Funds Transfer From Award# 2020-488-00-07 To Project# 2020-26731-TUS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253539 Developer Services And Permitting,000000 Default Value,26731 Barbara Vick Early Childhood & Family Center,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$8,300",
2236,19-1120-EX1,Transfer from Student Support and Engagement to William P Gray Elementary School,Gray K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,23401 William P Gray Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2237,19-1120-EX1,Transfer from Student Support and Engagement to John C Coonley Elementary School,Coonley K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22821 John C Coonley Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2238,19-1120-EX1,Transfer from Student Support and Engagement to William B Ogden Elementary School,Ogden K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24731 William B Ogden Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2239,19-1120-EX1,Transfer from Student Support and Engagement to Helen Peirce International Studies ES,Peirce K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24891 Helen Peirce International Studies ES,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2240,19-1120-EX1,Transfer from Student Support and Engagement to Dr Jorge Prieto Math and Science,Preito K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22581 Dr Jorge Prieto Math and Science,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2241,19-1120-EX1,Transfer from Student Support and Engagement to Jean Baptiste Beaubien Elementary School,Beaubien K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22201 Jean Baptiste Beaubien Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$8,313",
2242,19-1120-EX1,Transfer from John Hay Elementary Community Academy to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,31111 John Hay Elementary Community Academy,367 Title I - Comprehensive School Reform,53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,433135 Il-Empower (Cohort 19 - Grant 5) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,345",
2243,19-1120-EX1,Transfer from John Hay Elementary Community Academy to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,31111 John Hay Elementary Community Academy,367 Title I - Comprehensive School Reform,53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,433135 Il-Empower (Cohort 19 - Grant 5) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,345",
2244,19-1120-EX1,Transfer from Capital/Operations - City Wide to New Neighborhood HS - Read Dunning (NW) Area,Funds Transfer From Award# 2020-488-00-06 To Project# 2017-49171-NSC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,49171 New Neighborhood HS - Read Dunning (NW) Area,488 Series 2017H,56302 Capitalized Equipment,009567 All Other,000000 Default Value,"$8,358",
2245,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Morgan Park High School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46251 Morgan Park High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$8,400",
2246,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Frazier Prospective IB Magnet ES",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,29411 Frazier Prospective IB Magnet ES,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$8,400",
