Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
902,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to John W Cook Elementary School",Funds Transfer From Award# 2017-436-00-11 To Project# 2017-22801-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,22801 John W Cook Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,"$17,910",
903,18-0523-EX1,Transfer from Marine Leadership Academy at Ames to Capital/Operations - City Wide,Approved 1st floor and 3rd floor construction project.,41111 Marine Leadership Academy at Ames,225 Supplemental General State Aid,57940 Miscellaneous Charges,119021 Sgsa Prior Year Allocation,000703 Supplemental General State Aid (Sgsa),12150 Capital/Operations - City Wide,225 Supplemental General State Aid,56310 Capitalized Construction,253542 Facilities Data Management Project,000703 Supplemental General State Aid (Sgsa),"$18,175",
904,18-0523-EX1,Transfer from Capital/Operations - City Wide to Al Raby High School,Funds Transfer From Award# 2016-476-00-02 To Project# 2017-46471-EXT ; Change Reason : NA,12150 Capital/Operations - City Wide,476 Modern Schools,56310 Capitalized Construction,009426 All Other,000000 Default Value,46471 Al Raby High School,476 Modern Schools,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$18,690",
905,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to UCAN,Transfer funds to process approved purchase order requests for Neglected sites.,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,69055 UCAN,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,"$18,798",
906,18-0523-EX1,Transfer from Capital/Operations - City Wide to James R Doolittle Jr Elementary School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-22991-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,22991 James R Doolittle Jr Elementary School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$18,950","204
"
907,18-0523-EX1,"
Transfer from Walter S Christopher Elementary School to Citywide Student Support and Engagement",Pulling funds back to be reallocated for summer programming - Department request,30031 Walter S Christopher Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,442164 21st Century Community Learning Centers Fy18,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,442164 21st Century Community Learning Centers Fy18,"$19,166",
908,18-0523-EX1,Transfer from Alice L Barnard Computer Math & Science Ctr ES to Citywide Student Support and Engagement,Pulling back funds to be reallocated for summer budget - Department request,22131 Alice L Barnard Computer Math & Science Ctr ES,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442166 21st Century Community Learning Centers - (Cohort
15-Grant 2) Fy18",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442166 21st Century Community Learning Centers - (Cohort
15-Grant 2) Fy18","$19,391",
909,18-0523-EX1,Transfer from School Safety and Security Office to School Safety and Security Office,To open PO for Sentinel consultant.,10610 School Safety and Security Office,210 Workers' & Unemployment Compensation/Tort,54215 Car Fare,254605 School Safety Services,000000 Default Value,10610 School Safety and Security Office,210 Workers' & Unemployment Compensation/Tort,54125 Services - Professional/Administrative,254605 School Safety Services,000000 Default Value,"$20,000",
910,18-0523-EX1,Transfer from Capital/Operations - City Wide to Mark Sheridan Math & Science Academy,Funds Transfer From Award# 2017-485-00-11 To Project# 2017-29201-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,29201 Mark Sheridan Math & Science Academy,485 CIT PayGo Fund,56306 Capitalized Furniture,253518 Annex,000000 Default Value,"$20,000","205
"
911,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to DuSable Multiplex",Funds Transfer From Award# 2018-488-00-04 To Project# 2018-46541-OFR2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,46541 DuSable Multiplex,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$20,000",
912,18-0523-EX1,Transfer from Capital/Operations - City Wide to Information & Technology Services,Funds Transfer From Award# 2017-485-00-06 To Project# 2017-12510-SIS ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009580 Information Security,000000 Default Value,12510 Information & Technology Services,485 CIT PayGo Fund,56302 Capitalized Equipment,009572 Sis - Implement,000000 Default Value,"$20,000",
913,18-0523-EX1,Transfer from Richard Edwards Elementary School to William G Hibbard Elementary School,Chief approved: student chromebooks,23081 Richard Edwards Elementary School,225 Supplemental General State Aid,51330 Benefits Pointer,290001 General Salary S Bkt,000703 Supplemental General State Aid (Sgsa),23801 William G Hibbard Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),"$20,000",
914,18-0523-EX1,Transfer from William G Hibbard Elementary School to Richard Edwards Elementary School,Chief approved: student Chromebooks.,23801 William G Hibbard Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),23081 Richard Edwards Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),"$20,000",
915,18-0523-EX1,Transfer from Student Support and Engagement to Citywide Student Support and Engagement,Pulling funds back to be reallocated for summer programming - Department request,11371 Student Support and Engagement,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,267983 Research & Evaluation Support Services,070600 21st Century Mou Program Income,10875 Citywide Student Support and Engagement,124 School Special Income Fund,54125 Services - Professional/Administrative,390011 Community School Initiative,070600 21st Century Mou Program Income,"$20,000",
916,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide",Monies needed for supplies,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254032 O&M West,000000 Default Value,"$20,000",
917,18-0523-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,Transferring excess funds to services line,10895 Social and Emotional Learning,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,10895 Social and Emotional Learning,115 General Education Fund,54125 Services - Professional/Administrative,231001 Student Discipline,000000 Default Value,"$20,101",
918,18-0523-EX1,Transfer from Office of Catholic Schools to Lutheran Education Foundation,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69336 Lutheran Education Foundation,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430205 Nonpublic Inst. & Supp. Serv. - Lutheran,"$20,207",
919,18-0523-EX1,Transfer from Capital/Operations - City Wide to Thomas Drummond Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-23021-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,23021 Thomas Drummond Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,235",
920,18-0523-EX1,Transfer from Office of Catholic Schools to Associated Talmud Torah Of,Chicago,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69530 Associated Talmud Torah Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$20,304",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs
921,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to Josiah Pickard Elementary School",Funds Transfer From Award# 2017-485-00-02 To Project# 2018-24961-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,24961 Josiah Pickard Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,420",
922,18-0523-EX1,Transfer from Capital/Operations - City Wide to Lyman A Budlong Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-22391-FAS ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22391 Lyman A Budlong Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,476",
923,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Lydia Home Association,Transfer funds to process approved purchase order requests for Neglected sites.,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,69086 Lydia Home Association,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,"$20,545",
924,18-0523-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Transfering excess payroll savings to supplies per department request.,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,511247 Cps Healing Trauma Together Fy18,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,221001 School Instructional Support Services,511247 Cps Healing Trauma Together Fy18,"$20,800",
925,18-0523-EX1,Transfer from Network Support to Network 11,transferring to increase existing bucket,11110 Network Support,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,005063 Fy19 School Actions - Englewood,02511 Network 11,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,005063 Fy19 School Actions - Englewood,"$21,000","208
"
926,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to Marine Leadership Academy at Ames",Funds Transfer From Award# 2018-488-00-01 To Project# 2018-41111-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,41111 Marine Leadership Academy at Ames,488 Series 2017H,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$21,626",
927,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Lawrence Hall Youth Services,Transfer funds to process approved purchase order requests for Neglected sites.,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,69048 Lawrence Hall Youth Services,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,125008 Title I - Neglected & Delinquent Programs,430524 Neglected Programs Fy18,"$21,798",
928,18-0523-EX1,Transfer from Capital/Operations - City Wide to John J Audubon Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22091-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22091 John J Audubon Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$21,832",
929,18-0523-EX1,Transfer from Talman Elementary School to John J. Pershing West Magnet School for the Humanities,REVERSE TRANSFER from salvage line,26781 Talman Elementary School,115,51320,290001 000575,,"26871 John J. Pershing West Magnet School for the
Humanities",115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,"$22,367","General Education Fund
Bucket Position Pointer
General Salary S Bkt
Student Based Budgeting209
"
930,18-0523-EX1,"
Transfer from George B Swift Elementary Specialty School to Carroll-Rosenwald Specialty Elementary School",To purchase Math consumables for grades first through fifth grades,25571 George B Swift Elementary Specialty School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,22571 Carroll-Rosenwald Specialty Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000575 Student Based Budgeting,"$22,496",
931,18-0523-EX1,Transfer from Carroll-Rosenwald Specialty Elementary School to George B Swift Elementary Specialty School,To purchase math consumables for grades first through fifth grades,22571 Carroll-Rosenwald Specialty Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000575 Student Based Budgeting,25571 George B Swift Elementary Specialty School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000575 Student Based Budgeting,"$22,496",
932,18-0523-EX1,Transfer from Marine Leadership Academy at Ames to Capital/Operations - City Wide,Approved 1st floor and 3rd floor construction project.,41111 Marine Leadership Academy at Ames,225 Supplemental General State Aid,55005 Property - Equipment,119065 Oep - Music,000703 Supplemental General State Aid (Sgsa),12150 Capital/Operations - City Wide,225 Supplemental General State Aid,56310 Capitalized Construction,253542 Facilities Data Management Project,000703 Supplemental General State Aid (Sgsa),"$22,608",
933,18-0523-EX1,Transfer from Office of Catholic Schools to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69237 Christian Affiliate Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430204 Nonpublic Inst. & Supp. Serv. - Christian,"$23,000",
934,18-0523-EX1,Transfer from Early College and Career - City Wide to Austin College and Career Academy High School,CTE Pre-Engineering Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,46621 Austin College and Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,141501 Cte - Project Lead The Way,474565 Special Student Needs-C. Perkins Fy18,"$23,848",
935,18-0523-EX1,"
Transfer from Early College and Career - City Wide to Carl Schurz High School",CTE Pre-Engineering Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,46281 Carl Schurz High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,141501 Cte - Project Lead The Way,474565 Special Student Needs-C. Perkins Fy18,"$23,848",
936,18-0523-EX1,Transfer from Capital/Operations - City Wide to John Milton Gregory Elementary School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-23441-OFR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23441 John Milton Gregory Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$24,550",
937,18-0523-EX1,Transfer from Capital/Operations - City Wide to John C Burroughs Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22481-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22481 John C Burroughs Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
938,18-0523-EX1,Transfer from Capital/Operations - City Wide to Chicago High School for Agricultural Sciences,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-47091-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,47091 Chicago High School for Agricultural Sciences,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
939,18-0523-EX1,Transfer from Capital/Operations - City Wide to Walter S Christopher Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-30031-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,30031 Walter S Christopher Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628","211
"
940,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to Charles Gates Dawes Elementary School",Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22901-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22901 Charles Gates Dawes Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
941,18-0523-EX1,Transfer from Capital/Operations - City Wide to John F Eberhart Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-23041-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,23041 John F Eberhart Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
942,18-0523-EX1,Transfer from Capital/Operations - City Wide to Pilsen Elementary Community Academy,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-31141-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,31141 Pilsen Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
943,18-0523-EX1,Transfer from Capital/Operations - City Wide to James Shields Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-25361-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,25361 James Shields Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628",
944,18-0523-EX1,Transfer from Capital/Operations - City Wide to Adlai E Stevenson Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-25471-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,25471 Adlai E Stevenson Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,628","212
"
945,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to STEM Magnet Academy",Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22711-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22711 STEM Magnet Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,633",
946,18-0523-EX1,Transfer from Capital/Operations - City Wide to Harriet E Sayre Elementary Language Academy,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-29271-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,29271 Harriet E Sayre Elementary Language Academy,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$24,875",
947,18-0523-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,"FACE 2 Department is hosting a Parent Conference for 300 Title 1 eligible participants on June 2, 2018. Theme: Whole Parent, Whole
Child Workshop from 8:30am - 4:30pm. Funds will be used to pay trainers/vendors for the workshops and the Keynote speaker.",14060 Family & Community Engagement Office,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,300008 Community/Parent Involvement,430217 Title I - District Parent Involvement,14060 Family & Community Engagement Office,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300008 Community/Parent Involvement,430217 Title I - District Parent Involvement,"$25,000",
948,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Supply monies needed. Requesting transfer from O&M Collaborative WS to O&M Supplies WS,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254032 O&M West,000000 Default Value,"$25,000","213
"
949,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to Helge A Haugan Elementary School",Funds Transfer From Award# 2017-485-00-11 To Project# 2018-23591-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,23591 Helge A Haugan Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$25,000",
950,18-0523-EX1,Transfer from Capital/Operations - City Wide to John C Coonley Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22821-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22821 John C Coonley Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,028",
951,18-0523-EX1,Transfer from Capital/Operations - City Wide to Rudyard Kipling Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-24081-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,24081 Rudyard Kipling Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,070",
952,18-0523-EX1,Transfer from Capital/Operations - City Wide to Lazaro Cardenas Elementary School,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-24051-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24051 Lazaro Cardenas Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$25,116",
953,18-0523-EX1,Transfer from Capital/Operations - City Wide to William J Onahan Elementary School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-24761-OEN ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,24761 William J Onahan Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,"$25,362","214
"
954,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to Nicholas Senn High School",Funds Transfer From Award# 2018-436-00-17 To Project# 2018-47061-SIP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,000017 Tif Capital,47061 Nicholas Senn High School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009522 Cip Management,000017 Tif Capital,"$26,870",
955,18-0523-EX1,Transfer from Nicholas Senn High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-47061-SIP To Award# 2018-436-00-17 ; Change Reason : NA,47061 Nicholas Senn High School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009522 Cip Management,000017 Tif Capital,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,000017 Tif Capital,"$26,870",
956,18-0523-EX1,Transfer from Capital/Operations - City Wide to Nicholas Senn High School,Funds Transfer From Award# 2018-436-00-17 To Project# 2018-47061-SIP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,000017 Tif Capital,47061 Nicholas Senn High School,436 IGA and Other Capital Projects Fund,54125 Services - Professional/Administrative,009522 Cip Management,000017 Tif Capital,"$26,870",
957,18-0523-EX1,Transfer from William G Hibbard Elementary School to Education General - City Wide,Hyperion preload,23801 William G Hibbard Elementary School,225 Supplemental General State Aid,57940 Miscellaneous Charges,119021 Sgsa Prior Year Allocation,000703 Supplemental General State Aid (Sgsa),12670 Education General - City Wide,225 Supplemental General State Aid,57940 Miscellaneous Charges,119021 Sgsa Prior Year Allocation,000703 Supplemental General State Aid (Sgsa),"$27,963",
958,18-0523-EX1,Transfer from Office of Catholic Schools to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69237 Christian Affiliate Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430204 Nonpublic Inst. & Supp. Serv. - Christian,"$28,000",
959,18-0523-EX1,"
Transfer from Capital/Operations - City Wide to James E McDade Elementary Classical School",Funds Transfer From Award# 2017-486-00-11 To Project# 2018-29181-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,29181 James E McDade Elementary Classical School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$29,628",
960,18-0523-EX1,Transfer from Capital/Operations - City Wide to George Washington Carver Primary School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-22621-OPI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,22621 George Washington Carver Primary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$30,000",
961,18-0523-EX1,Transfer from Richard Edwards Elementary School to William G Hibbard Elementary School,Chief approved: student chromebooks,23081 Richard Edwards Elementary School,225 Supplemental General State Aid,51300 Regular Position Pointer,290001 General Salary S Bkt,000703 Supplemental General State Aid (Sgsa),23801 William G Hibbard Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),"$30,000",
962,18-0523-EX1,Transfer from William G Hibbard Elementary School to Richard Edwards Elementary School,Chief approved: student Chromebooks.,23801 William G Hibbard Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),23081 Richard Edwards Elementary School,225 Supplemental General State Aid,53405 Commodities - Supplies,119060 Oip - Language Arts,000703 Supplemental General State Aid (Sgsa),"$30,000",
963,18-0523-EX1,Transfer from James Madison Elementary School to William H King School,Transfer funds to purchase technology for students and staff,24301 James Madison Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,24031 William H King School,115 General Education Fund,55005 Property - Equipment,222209 Computer/Media Techonology Services,000575 Student Based Budgeting,"$30,259","216
"
