Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
742,19-1211-EX1,Transfer from Capital/Operations - City Wide to Austin College and Career Academy High School,Funds Transfer From Award# 2019-488-00-02 To Project# 2019-46621-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46621 Austin College and Career Academy High School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$19,842",
743,19-1211-EX1,Transfer from Gage Park High School to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,46141 Gage Park High School,367 Title I - Comprehensive School Reform,55005 Property - Equipment,211001 Attendance & Social Work,424086 Sig - Gage Park (Cohort 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$19,919",
744,19-1211-EX1,Transfer from Capital/Operations - City Wide to Charles Allen Prosser Career Academy High School,Funds Transfer From Award# 2020-488-00-07 To Project# 2020-53041-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253539 Developer Services And Permitting,000000 Default Value,53041 Charles Allen Prosser Career Academy High School,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$20,000",
745,19-1211-EX1,Transfer from Computer Science to Computer Science,Correcting misplaced funds back to miscellaneous line,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,221117 Computer Education,210052 Computer Science For All Fy19,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221117 Computer Education,210052 Computer Science For All Fy19,"$20,000",
746,19-1211-EX1,Transfer from Capital/Operations - City Wide to James Weldon Johnson Elementary School,Funds Transfer From Award# 2019-488-00-04 To Project# 2018-26231-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,26231 James Weldon Johnson Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$20,000",
747,19-1211-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2017-486-00-01 To Project# 2017-53101-SIP ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,000",
748,19-1211-EX1,Transfer from Capital/Operations - City Wide to Wilma Rudolph Elementary Learning Center,Funds Transfer From Award# 2020-488-00-07 To Project# 2020-30121-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253539 Developer Services And Permitting,000000 Default Value,30121 Wilma Rudolph Elementary Learning Center,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,000",
749,19-1211-EX1,Transfer from Galileo Math & Science Scholastic Academy ES to Education General - City Wide,Sweeping Funds for Fund 124 Reimbursable Funds,29141 Galileo Math & Science Scholastic Academy ES,124 School Special Income Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$20,000",
750,19-1211-EX1,Transfer from Arts to Arts,Transfer of funds for substitute and teacher extended day buckets,10890 Arts,336 NCLB Title V Fund,57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,500026 Project Cultivate Fy20,10890 Arts,336 NCLB Title V Fund,51330 Benefits Pointer,290001 General Salary S Bkt,500026 Project Cultivate Fy20,"$20,000",
751,19-1211-EX1,Transfer from Computer Science to Computer Science,transfer to open up requested sub bucket and clear negative.,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,210052 Computer Science For All Fy19,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,210052 Computer Science For All Fy19,"$20,006",
752,19-1211-EX1,"Transfer from Education General - City Wide to Science, Technology, Engineering, and Math (STEM) programs",Transfer funding to clear negative.,12670 Education General - City Wide,324,57915,600002 041008,,"10871 Science, Technology, Engineering, and Math (STEM)
programs","324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,500311 Magnet Schools Assistance Program (Cpsmsap) Fy20,"$20,064","Miscellaneous Federal, State & Local Grants
Miscellaneous - Contingent Projects
Contingency For Project Expansion
Contingency For Grant Expansion"
753,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Education General - City Wide",EXPIRED Grant - Transfer funding to contingency.,"10871 Science, Technology, Engineering, and Math (STEM)
programs","324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",12670 Education General - City Wide,324,57915,600002 041008,,"$20,072","Miscellaneous Federal, State & Local Grants
Miscellaneous - Contingent Projects
Contingency For Project Expansion
Contingency For Grant Expansion"
754,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to ASPIRA Business and Finance,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66255 ASPIRA Business and Finance,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$20,280",
755,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Erie Elementary Charter School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66331 Erie Elementary Charter School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$20,384",
756,19-1211-EX1,Transfer from Capital/Operations - City Wide to William H Prescott Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2019-25021-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25021 William H Prescott Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$20,455",
757,19-1211-EX1,Transfer from Capital/Operations - City Wide to Helge A Haugan Elementary School,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-23591-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,23591 Helge A Haugan Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$20,490",
758,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Catalyst - Maria Charter School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66433 Catalyst - Maria Charter School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$20,592",
759,19-1211-EX1,Transfer from Gage Park High School to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,46141 Gage Park High School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119010 Other Instructional Programs,424086 Sig - Gage Park (Cohort 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$20,837",
760,19-1211-EX1,Transfer from Capital/Operations - City Wide to Hawthorne Elementary Scholastic Academy,Funds Transfer From Award# 2020-427-00-01 To Project# 2018-29131-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,29131 Hawthorne Elementary Scholastic Academy,427 CIP Series 2016B,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$21,000",
761,19-1211-EX1,Transfer from Capital/Operations - City Wide to Theodore Roosevelt High School,Funds Transfer From Award# 2020-488-00-12 To Project# 2020-46271-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253515 Energy,000000 Default Value,46271 Theodore Roosevelt High School,488 Series 2017H,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$21,000",
762,19-1211-EX1,Transfer from Diverse Learner Supports & Services to Diverse Learner Supports & Services,DEPT RQST - For Car Fare Reimbursement,11610 Diverse Learner Supports & Services,114 Special Education Fund,54105 Services: Non-technical/Laborer,266411 Technology Acquisitions Leasing,000000 Default Value,11610 Diverse Learner Supports & Services,114 Special Education Fund,54215 Car Fare,230010 Administrative Support,000000 Default Value,"$21,000",
763,19-1211-EX1,Transfer from Talent Office to Teacher Leader Development and Innovation,Per Yasmin Chaudhury. Please open new DLOS specialist position in T & L unit.,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20",11551 Teacher Leader Development and Innovation,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20","$21,000",
764,19-1211-EX1,Transfer from Teacher Leader Development and Innovation to Talent Office,No new FTE being created.,11551 Teacher Leader Development and Innovation,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20",11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20","$21,000",
765,19-1211-EX1,Transfer from William Jones College Preparatory High School to Education General - City Wide,Sweeping Funds for Fund 124 Reimbursable Funds,47021 William Jones College Preparatory High School,124 School Special Income Fund,51330 Benefits Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$21,037",
766,19-1211-EX1,"Transfer from Education General - City Wide to Magnet, Gifted and IB Programs",Transfer funding to clear negative.,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,500311 Magnet Schools Assistance Program (Cpsmsap) Fy20,"$21,076",
767,19-1211-EX1,Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School,Funds Transfer From Award# 2020-423-00-01 To Project# 2020-22931-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,423 Series 2020 CIT,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22931 Charles S Deneen Elementary School,423 Series 2020 CIT,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$21,348",
768,19-1211-EX1,Transfer from Capital/Operations - City Wide to Henry Clay Elementary School,Funds Transfer From Award# 2020-485-00-13 To Project# 2020-22731-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22731 Henry Clay Elementary School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$21,348",
769,19-1211-EX1,Transfer from Charles S Deneen Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2020-22931-ROF To Award# 2020-423-00-01 ; Change Reason : NA,22931 Charles S Deneen Elementary School,423 Series 2020 CIT,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,12150 Capital/Operations - City Wide,423 Series 2020 CIT,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$21,348",
770,19-1211-EX1,Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School,Funds Transfer From Award# 2020-488-00-06 To Project# 2020-22931-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,22931 Charles S Deneen Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$21,348",
771,19-1211-EX1,Transfer from Capital/Operations - City Wide to Charles Gates Dawes Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-22901-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,22901 Charles Gates Dawes Elementary School,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$21,500",
772,19-1211-EX1,Transfer from Education General - City Wide to Teacher Leader Development and Innovation,Transfer funding to clear negative.,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,11551 Teacher Leader Development and Innovation,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"542134 Distributed Leadership In Opportunity School (Dlos)
Fy20","$21,520",
773,19-1211-EX1,Transfer from YCCS-CCA Academy HS to Youth Connection Charter School (YCCS),Transfer of funds for charter reimbursement request approved through FY19 IL-Empower grant.,66612 YCCS-CCA Academy HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,"$21,732",
774,19-1211-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-46641-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$21,868",
775,19-1211-EX1,"Transfer from Education General - City Wide to Magnet, Gifted and IB Programs",Transfer funding to clear negative.,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,500311 Magnet Schools Assistance Program (Cpsmsap) Fy20,"$22,000",
776,19-1211-EX1,"Transfer from Magnet, Gifted and IB Programs to Education General - City Wide",EXPIRED Grant - Transfer funding to contingency.,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$22,000",
777,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",70140 Independent Schools Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),"440047 Title Iv, Part A - Nonpublic","$22,200",
778,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Instituto Health Sciences Career Academy,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,63131 Instituto Health Sciences Career Academy,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$22,256",
779,19-1211-EX1,Transfer from Capital/Operations - City Wide to Michele Clark Academic Prep Magnet High School,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-41051-OPI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,41051 Michele Clark Academic Prep Magnet High School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$22,340",
780,19-1211-EX1,Transfer from YCCS-Latino Youth Alternative HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66619 YCCS-Latino Youth Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$22,350",
781,19-1211-EX1,Transfer from Youth Connection Charter School (YCCS) to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$22,501",
782,19-1211-EX1,Transfer from Capital/Operations - City Wide to Myra Bradwell Communications Arts & Sciences ES,Funds Transfer From Award# 2020-488-00-12 To Project# 2020-22291-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253515 Energy,000000 Default Value,22291 Myra Bradwell Communications Arts & Sciences ES,488 Series 2017H,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$22,800",
783,19-1211-EX1,Transfer from Teacher Leader Development and Innovation to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,11551 Teacher Leader Development and Innovation,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$22,937",
784,19-1211-EX1,Transfer from Capital/Operations - City Wide to Francis M McKay Elementary School,Funds Transfer From Award# 2020-488-00-10 To Project# 2020-24451-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,24451 Francis M McKay Elementary School,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$22,985",
785,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Namaste Charter School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66271 Namaste Charter School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$23,192",
786,19-1211-EX1,Transfer from Capital/Operations - City Wide to Charles P Caldwell Academy of Math & Science ES,Funds Transfer From Award# 2020-485-00-13 To Project# 2020-22511-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,22511 Charles P Caldwell Academy of Math & Science ES,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253536 Emergency Capital Repairs,000000 Default Value,"$23,412",
787,19-1211-EX1,Transfer from YCCS-Dr. Pedro Albizu Campos Puerto Rican HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66615 YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$23,748",
788,19-1211-EX1,Transfer from YCCS-Youth Connection Leadership Acad HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66629 YCCS-Youth Connection Leadership Acad HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,211001 Attendance & Social Work,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$23,760",
789,19-1211-EX1,Transfer from Donald Morrill Math & Science Elementary School to Citywide Student Support and Engagement,Aligning to approved grant budget,24571 Donald Morrill Math & Science Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$23,902",
790,19-1211-EX1,Transfer from Capital/Operations - City Wide to Kate S Kellogg Elementary School,Funds Transfer From Award# 2020-488-00-06 To Project# 2020-23971-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,23971 Kate S Kellogg Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$23,920",
791,19-1211-EX1,Transfer from Capital/Operations - City Wide to Augustus H Burley Elementary School,Funds Transfer From Award# 2020-488-00-06 To Project# 2019-22421-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,22421 Augustus H Burley Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$24,480",
792,19-1211-EX1,Transfer from Capital/Operations - City Wide to Thomas A Hendricks Elementary Community Academy,Funds Transfer From Award# 2020-488-00-10 To Project# 2020-31121-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,31121 Thomas A Hendricks Elementary Community Academy,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$24,567",
793,19-1211-EX1,Transfer from YCCS- Innovations HS of Arts Integration to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66617 YCCS- Innovations HS of Arts Integration,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$24,621",
794,19-1211-EX1,Transfer from Capital/Operations - City Wide to Hope College Preparatory High School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-49091-OHI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,49091 Hope College Preparatory High School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$24,695",
795,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Acero Charter Schools - Roberto Clemente,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66133 Acero Charter Schools - Roberto Clemente,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$24,856",
796,19-1211-EX1,Transfer from Capital/Operations - City Wide to Daniel C Beard Elementary School,Funds Transfer From Award# 2020-485-00-13 To Project# 2020-30051-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,30051 Daniel C Beard Elementary School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$24,934",
797,19-1211-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,To support elementary outreach support for CTE per Tish McGee,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,212040 Elementary Career Development,"322024 Career & Technical Educ. Improvement Grant (Ctei)
Fy20","$25,000",
798,19-1211-EX1,Transfer from YCCS-Dr. Pedro Albizu Campos Puerto Rican HS to Youth Connection Charter School (YCCS),Transfer of funds required for charter reimbursement requests approved through the FY19 IL-Empower grant.,66615 YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$25,000",
799,19-1211-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds to open stipend and substitute buckets,10813 Social Science & Civic Engagement,115 General Education Fund,54125 Services - Professional/Administrative,390003 Service Learning,000000 Default Value,10813 Social Science & Civic Engagement,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$25,000",
800,19-1211-EX1,Transfer from Capital/Operations - City Wide to Jacob Beidler Elementary School,Funds Transfer From Award# 2020-485-00-10 To Project# 2020-22211-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,144605 Brick Masonry,000000 Default Value,22211 Jacob Beidler Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,144",
801,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Rowe Elementary Charter School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66571 Rowe Elementary Charter School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$25,376",
