Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
799,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Cyrus H McCormick Elementary School,Community School Services - After School Programs,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,24431 Cyrus H McCormick Elementary School,115 General Education Fund,54130 Services - Non Professional,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$3,000",
800,18-1205-EX1,Transfer from Literacy to Education General - City Wide,Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,221001 School Instructional Support Services,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,000",
801,18-1205-EX1,Transfer from Department of JROTC to Hyman G Rickover Naval Academy High School,Transfer needed for JROTC equipment.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,45221 Hyman G Rickover Naval Academy High School,115 General Education Fund,55005 Property - Equipment,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$3,000","173
"
802,18-1205-EX1,"
Transfer from William H Brown Elementary School to Education General - City Wide",Removal of funds to align budget with approved grant.,22351 William H Brown Elementary School,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),321850 Community Relations,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,000",
803,18-1205-EX1,Transfer from Literacy to Literacy,Money to purchase resource books for professional development,13700 Literacy,358 Title IV,54125 Services - Professional/Administrative,221001 School Instructional Support Services,"440044 Title Iv, Part A",13700 Literacy,358 Title IV,53405 Commodities - Supplies,221001 School Instructional Support Services,"440044 Title Iv, Part A","$3,000",
804,18-1205-EX1,Transfer from Law Office to Benito Juarez Community Academy High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,46421 Benito Juarez Community Academy High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$3,000",
805,18-1205-EX1,Transfer from Literacy to Education General - City Wide,Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,54520 Services - Printing,221001 School Instructional Support Services,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,010","174
"
806,18-1205-EX1,"
Transfer from Richard Edwards Elementary School to Early Childhood Development - City Wide",Budget line consildation.,23081 Richard Edwards Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$3,010",
807,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Brighton Park Elementary School,Student Discipline,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,26451 Brighton Park Elementary School,115 General Education Fund,"57205 Pensions - Employee, ESP",231001 Student Discipline,000044 Ctu Sustainable Schools Initiative,"$3,013",
808,18-1205-EX1,Transfer from William F Finkl Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23541 William F Finkl Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$3,024",
809,18-1205-EX1,Transfer from Capital/Operations - City Wide to William B Ogden Elementary School,Funds Transfer From Award# 2016-427-00-27 To Project# 2019-24731-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253544 Child Award,000000 Default Value,24731 William B Ogden Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,026","175
"
810,18-1205-EX1,"
Transfer from Law Office to Lake View High School",FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,46211 Lake View High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$3,026",
811,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Guidance,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,"57205 Pensions - Employee, ESP",212041 Guidance,000044 Ctu Sustainable Schools Initiative,"$3,063",
812,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Richard Yates Elementary School,Other Instructional Programs,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,25911 Richard Yates Elementary School,115 General Education Fund,57210 Pensions - ESP Employer,119010 Other Instructional Programs,000044 Ctu Sustainable Schools Initiative,"$3,066",
813,18-1205-EX1,Transfer from Belmont-Cragin Elementary School to Early Childhood Development - City Wide,Budget line consildation.,26771 Belmont-Cragin Elementary School,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,073",
814,18-1205-EX1,Transfer from Roberto Clemente Community Academy High School to Capital/Operations - City Wide,Funds Transfer From Project# 2016-51091-PLS-1 To Award# 2017-427-00-26 ; Change Reason : NA,51091 Roberto Clemente Community Academy High School,427 CIP Series 2016B,56310 Capitalized Construction,320001 Swimming Pool Program,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,"$3,073",
815,18-1205-EX1,"
Transfer from Genevieve Melody Elementary School to Early Childhood Development - City Wide",Budget line consildation.,26351 Genevieve Melody Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$3,074",
816,18-1205-EX1,Transfer from Early College and Career - City Wide to Chicago Vocational Career Academy High School,Supplies for CTE STEM - Department Request,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,212040 Elementary Career Development,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53011 Chicago Vocational Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$3,095",
817,18-1205-EX1,Transfer from Jensen Elementary Scholastic Academy to Early Childhood Development - City Wide,Budget line consildation.,29341 Jensen Elementary Scholastic Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,110",
818,18-1205-EX1,Transfer from Law Office to John F Kennedy High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,46201 John F Kennedy High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$3,131","177
"
819,18-1205-EX1,"
Transfer from Edward Beasley Elementary Magnet Academic Center to Early Childhood Development - City Wide",Budget line consildation.,29321 Edward Beasley Elementary Magnet Academic Center,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$3,135",
820,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Christian Fenger Academy High School,Community/Parent Involvement,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46111 Christian Fenger Academy High School,115 General Education Fund,53205 Commodities - Supplied Food,300008 Community/Parent Involvement,000044 Ctu Sustainable Schools Initiative,"$3,138",
821,18-1205-EX1,Transfer from Network 11 to Early Childhood Development - City Wide,Budget line consildation.,02511 Network 11,362 Early Childhood Development,52100 Career Service Salaries - Regular,300006 Early Childhood - Community Services,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,155",
822,18-1205-EX1,Transfer from Ferdinand Peck Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24871 Ferdinand Peck Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,191","178
"
823,18-1205-EX1,"
Transfer from Literacy to Education General - City Wide",Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",233031 Literacy Program,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 041008,,"$3,194","Contingency For Project Expansion
Contingency For Grant Expansion"
824,18-1205-EX1,Transfer from Diverse Learner Quality Instruction to Hanson Park Elementary School,Transfer to Hanson Park for repair of changing tables,11674 Diverse Learner Quality Instruction,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,24461 Hanson Park Elementary School,114 Special Education Fund,56105 Services - Repair Contracts,233004 Spec Ed & Pupil Support-Admin,000000 Default Value,"$3,200",
825,18-1205-EX1,Transfer from Capital/Operations - City Wide to Julia Ward Howe Elementary School of Excellence,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23851-OII-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23851 Julia Ward Howe Elementary School of Excellence,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,200",
826,18-1205-EX1,Transfer from Capital/Operations - City Wide to Walter Q Gresham Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23451-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23451 Walter Q Gresham Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,225","179
"
827,18-1205-EX1,"
Transfer from Department of JROTC to Chicago Military Academy High School",Transfer needed to purchase competition drums.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,70070 Chicago Military Academy High School,115 General Education Fund,55005 Property - Equipment,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$3,250",
828,18-1205-EX1,Transfer from Literacy to Pre-K - 12 Curriculum,Transfer of funds for supplies for Battle of the Books,13700 Literacy,115 General Education Fund,53405 Commodities - Supplies,221216 Libraries - Curriculum,000000 Default Value,10814 Pre-K - 12 Curriculum,115 General Education Fund,53405 Commodities - Supplies,221216 Libraries - Curriculum,000000 Default Value,"$3,275",
829,18-1205-EX1,Transfer from Belmont-Cragin Elementary School to Early Childhood Development - City Wide,Budget line consildation.,26771 Belmont-Cragin Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$3,279",
830,18-1205-EX1,Transfer from Capital/Operations - City Wide to Charles S Brownell Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22361-OFA ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22361 Charles S Brownell Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,280",
831,18-1205-EX1,Transfer from John J Pershing Elementary Humanities Magnet to Early Childhood Development - City Wide,Budget line consildation.,29251 John J Pershing Elementary Humanities Magnet,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,283",
832,18-1205-EX1,"
Transfer from Phillip D Armour Elementary School to Early Childhood Development - City Wide",Budget line consildation.,22061 Phillip D Armour Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,298",
833,18-1205-EX1,Transfer from Literacy to Education General - City Wide,Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,53305 Instructional Materials (Non-Digital),221234 Professional Develop/Curriculum Develp,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,300",
834,18-1205-EX1,Transfer from Ferdinand Peck Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24871 Ferdinand Peck Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$3,310",
835,18-1205-EX1,Transfer from John W Cook Elementary School to Early Childhood Development - City Wide,Budget line consildation.,22801 John W Cook Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,311","181
"
836,18-1205-EX1,"
Transfer from Theodore Herzl Elementary School to Early Childhood Development - City Wide",Budget line consildation.,23771 Theodore Herzl Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$3,333",
837,18-1205-EX1,Transfer from Agustin Lara Elementary Academy to Early Childhood Development - City Wide,Budget line consildation.,23791 Agustin Lara Elementary Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,361",
838,18-1205-EX1,Transfer from Jackie Robinson Elementary School to Early Childhood Development - City Wide,Budget line consildation.,26061 Jackie Robinson Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,372",
839,18-1205-EX1,Transfer from Capital/Operations - City Wide to Richard Henry Lee Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-26331-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,26331 Richard Henry Lee Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,391","182
"
840,18-1205-EX1,"
Transfer from George Washington Carver Primary School to Early Childhood Development - City Wide",Budget line consildation.,22621 George Washington Carver Primary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$3,397",
841,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69237 Christian Affiliate Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228952 Federal - Nonpublic Inst (Christian),494068 Title Iia - Other Private Supplementary Servc.,"$3,400",
842,18-1205-EX1,Transfer from Early College and Career - City Wide to Richard T Crane Medical Preparatory HS,Transferring funds for consultant services,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,439606 Critical Mass Year 6,46641 Richard T Crane Medical Preparatory HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,125023 Stem - Extended Student Learning,439606 Critical Mass Year 6,"$3,400",
843,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$3,400","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
844,18-1205-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Mercy Home for Boys",Transfer funds to process approved purchase order requests for Neglected Programs,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,69063 Mercy Home for Boys,334 NCLB Title 1 - Neglected & Delinquent,53405 Commodities - Supplies,125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,"$3,400",
845,18-1205-EX1,Transfer from Donald Morrill Math & Science Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24571 Donald Morrill Math & Science Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,400",
846,18-1205-EX1,Transfer from Joseph Jungman Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23961 Joseph Jungman Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,413",
847,18-1205-EX1,Transfer from John Palmer Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24821 John Palmer Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,419",
848,18-1205-EX1,Transfer from Student Support and Engagement to Sor Juana Ines de la Cruz ES,Sor Juana K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23521 Sor Juana Ines de la Cruz ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,423","184
"
849,18-1205-EX1,"
Transfer from Student Support and Engagement to Marcus Moziah Garvey Elementary School",Garvey K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24951 Marcus Moziah Garvey Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,423",
850,18-1205-EX1,Transfer from Student Support and Engagement to Frazier Prospective IB Magnet ES,Frazier International K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29411 Frazier Prospective IB Magnet ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,423",
851,18-1205-EX1,Transfer from Student Support and Engagement to Paul Revere Elementary School,Revere K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25121 Paul Revere Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,423",
852,18-1205-EX1,Transfer from Bret Harte Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23561 Bret Harte Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,431",
853,18-1205-EX1,Transfer from Jesse Sherwood Elementary School to Early Childhood Development - City Wide,Budget line consildation.,25351 Jesse Sherwood Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$3,443",
854,18-1205-EX1,"
Transfer from Capital/Operations - City Wide to Skinner North",Funds Transfer From Award# 2017-485-00-13 To Project# 2019-22591-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,22591 Skinner North,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$3,450",
855,18-1205-EX1,Transfer from Wendell E Green Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24131 Wendell E Green Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,451",
856,18-1205-EX1,Transfer from Law Office to Thomas Kelly High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,46181 Thomas Kelly High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$3,455",
857,18-1205-EX1,"Transfer from Magnet, Gifted and IB Programs to Magnet, Gifted and IB Programs",Transfer of funds for budget alignment.,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",233015 Magnet School Program,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19","10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants","54555 Meals, Lodging, & Travel - Other",233015 500309,,"$3,460","Magnet School Program
Magnet Schools Assistance Program (Cpsmsap)
Fy18-19
"
858,18-1205-EX1,"
Transfer from Charles Sumner Math & Science Community Acad ES to Early Childhood Development - City Wide",Budget line consildation.,31221 Charles Sumner Math & Science Community Acad ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,461",
859,18-1205-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Budget line consildation.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,52140 Career Service Salaries - Other,227924 Early Childhood - Improvement Of Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,483",
860,18-1205-EX1,Transfer from Inter-American Elementary Magnet School to Early Childhood Development - City Wide,Budget line consildation.,29191 Inter-American Elementary Magnet School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$3,492",
861,18-1205-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for travel expenses - department request,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,000389 Cte Programs,13727 Early College and Career - City Wide,115 General Education Fund,54205 Travel Expense,221011 Improvement Of Instruction,000389 Cte Programs,"$3,500",
