Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
1240,18-0425-EX1,Transfer from Noble - DRW College Prep to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66575 Noble - DRW College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$27,169",
1241,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 1,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02411 Network 1,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$27,424",
1242,18-0425-EX1,Transfer from Capital/Operations - City Wide to George Washington Carver Primary School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-22621-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,22621 George Washington Carver Primary School,488 Series 2017H,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,"$27,581",
1243,18-0425-EX1,Transfer from Noble - Muchin College Prep to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66573 Noble - Muchin College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$27,713",
1244,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 4,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02441 Network 4,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$27,963",
1245,18-0425-EX1,Transfer from Noble - Hansberry College Prep to Education General - City Wide,Transfer to adjust supplemental SPED budget,66574 Noble - Hansberry College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$28,101",Default Value
1246,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 12,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02521 Network 12,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$28,171",
1247,18-0425-EX1,Transfer from Instituto Justice and Leadership Academy Charter HS to Education General - City Wide,Transfer to adjust supplemental SPED budget,63132 Instituto Justice and Leadership Academy Charter HS,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$28,527",Default Value
1248,18-0425-EX1,Transfer from Capital/Operations - City Wide to Edward Jenner Elementary Academy of the Arts,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-23951-SLK ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,23951 Edward Jenner Elementary Academy of the Arts,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$28,687",
1249,18-0425-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,Trasnfer to cover benefit costs,10895 Social and Emotional Learning,115 General Education Fund,54125 Services - Professional/Administrative,231001 Student Discipline,000000 Default Value,10895 Social and Emotional Learning,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$28,791",
1250,18-0425-EX1,Transfer from CICS - Ralph Ellison to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66072 CICS - Ralph Ellison,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$28,799",
1251,18-0425-EX1,Transfer from Capital/Operations - City Wide to Stephen T Mather High School,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-46241-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,46241 Stephen T Mather High School,488 Series 2017H,56310 Capitalized Construction,009559 Boiler/Mechanical,000000 Default Value,"$28,877",
1252,18-0425-EX1,Transfer from Belmont-Cragin Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,26771 Belmont-Cragin Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$29,034",
1253,18-0425-EX1,Transfer from Asian Human Services - Passages Charter School to Education General - City Wide,Transfer to adjust supplemental SPED budget,66191 Asian Human Services - Passages Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$29,197",Default Value
1254,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 10,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02501 Network 10,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$29,226",
1255,18-0425-EX1,"Transfer from Magnet, Gifted and IB Programs to Science, Technology, Engineering, and Math (STEM) programs",MSAP position,"10845 Magnet, Gifted and IB Programs",324,51300,290001 500309,,"10871 Science, Technology, Engineering, and Math (STEM)
programs","324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,500309 Magnet Schools Assistance Program (Cpsmsap) Fy18,"$29,288","Miscellaneous Federal, State & Local Grants
Regular Position Pointer
General Salary S Bkt
Magnet Schools Assistance Program (Cpsmsap) Fy18"
1256,18-0425-EX1,Transfer from Early Childhood Development to Early Childhood Development - City Wide,Consolidation of budget lines.,11360 Early Childhood Development,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$29,625",
1257,18-0425-EX1,Transfer from Perspectives - High School of Technology to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66053 Perspectives - High School of Technology,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$29,886",
1258,18-0425-EX1,Transfer from Department of Personalized Learning to Frederick Funston Elementary School,Transfer of funds for Personalized Learning resources,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,23291 Frederick Funston Elementary School,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$30,000",
1259,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 11,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02511 Network 11,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$30,070",
1260,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 7,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02471 Network 7,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$30,144",
1261,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 8,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02481 Network 8,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$30,177",
1262,18-0425-EX1,Transfer from Acero Charter Schools - Sandra Cisneros to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66398 Acero Charter Schools - Sandra Cisneros,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$30,430",
1263,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 5,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02451 Network 5,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$30,549",
1264,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 6,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02461 Network 6,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$30,779",
1265,18-0425-EX1,Transfer from Capital/Operations - City Wide to Joyce Kilmer Elementary School,Funds Transfer From Award# 2018-488-00-05 To Project# 2018-24021-ROF-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,24021 Joyce Kilmer Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$30,975",
1266,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Network 9,Transfer of funds to clear negatives.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,02491 Network 9,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376665 State Preschool For All Age 3-5 Fy18,"$31,066",
1267,18-0425-EX1,Transfer from Early College and Career - City Wide to George Westinghouse College Prep,CTE Broadcast Technology Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53071 George Westinghouse College Prep,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140205 Broadcast Technology,474565 Special Student Needs-C. Perkins Fy18,"$31,360",
1268,18-0425-EX1,Transfer from Perspectives - Leadership Academy to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66052 Perspectives - Leadership Academy,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$31,516",
1269,18-0425-EX1,Transfer from ASPIRA Charter School - Early College High School to Education General - City Wide,Transfer to adjust supplemental SPED budget,66254 ASPIRA Charter School - Early College High School,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$31,590",Default Value
1270,18-0425-EX1,Transfer from Noble - Rauner College Prep to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66143 Noble - Rauner College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$32,059",
1271,18-0425-EX1,Transfer from Office of Catholic Schools to De La Salle Institute B,Transfer funds to process approved purchase order requests for Nonpublic Schools for Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69363 De La Salle Institute B,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$32,228",
1272,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Consolidation of budget lines.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,52140 Career Service Salaries - Other,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$32,465",
1273,18-0425-EX1,Transfer from Acero Charter Schools - Roberto Clemente to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66133 Acero Charter Schools - Roberto Clemente,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$32,603",
1274,18-0425-EX1,Transfer from Procurement and Contracts Office to Information & Technology Services,Transfer to ITS for: Procurement Projects from Oracle EFS for Funds reimbursements,12210 Procurement and Contracts Office,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266407 Enterprise Financial Systems,000000 Default Value,"$32,632",
1275,18-0425-EX1,Transfer from Early College and Career - City Wide to George Washington High School,CTE Gaming Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,56105 Services - Repair Contracts,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,46331 George Washington High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,474565 Special Student Needs-C. Perkins Fy18,"$34,160",
1276,18-0425-EX1,Transfer from Kwame Nkrumah Academy Charter School to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,63041 Kwame Nkrumah Academy Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$35,320",
1277,18-0425-EX1,Transfer from Department of Personalized Learning to Jose De Diego Elementary Community Academy,Transfer of funds for Personalized Learning,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,31261 Jose De Diego Elementary Community Academy,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,"$35,404",
1278,18-0425-EX1,Transfer from Urban Prep Charter Academy for Young Men - West to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,63071 Urban Prep Charter Academy for Young Men - West,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$36,407",
1279,18-0425-EX1,Transfer from Capital/Operations - City Wide to Northside College Preparatory High School,Funds Transfer From Award# 2018-488-00-05 To Project# 2018-46061-BAS-01 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46061 Northside College Preparatory High School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$36,883",
1280,18-0425-EX1,Transfer from Capital/Operations - City Wide to Stephen F Gale Elementary Community Academy,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-31081-SIT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,31081 Stephen F Gale Elementary Community Academy,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$37,391",
1281,18-0425-EX1,Transfer from ACE Technical Charter School to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66291 ACE Technical Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$37,493",
1282,18-0425-EX1,Transfer from Capital/Operations - City Wide to Wells Community Academy High School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-51071-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,51071 Wells Community Academy High School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$38,000",
1283,18-0425-EX1,Transfer from ASPIRA Charter School - Early College High School to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66254 ASPIRA Charter School - Early College High School,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$39,123",
1284,18-0425-EX1,Transfer from Intergovernmental Relations to Intergovernmental Relations,Transfer funds for new segment and position change. Approved by budget.,10450 Intergovernmental Relations,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,10450 Intergovernmental Relations,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$39,231",
1285,18-0425-EX1,"Transfer from Magnet, Gifted and IB Programs to Joseph Jungman Elementary School",For PD Bucket.,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,233015 Magnet School Program,500309 Magnet Schools Assistance Program (Cpsmsap) Fy18,23961 Joseph Jungman Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,500309 Magnet Schools Assistance Program (Cpsmsap) Fy18,"$39,647",
1286,18-0425-EX1,Transfer from CICS - Longwood to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66061 CICS - Longwood,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$39,667",
1287,18-0425-EX1,Transfer from Information & Technology Services to Information & Technology Services,Transfer funds to Network Services for needed server purchases,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,12510 Information & Technology Services,115 General Education Fund,55005 Property - Equipment,254901 Network Services (Non E-Rate),000000 Default Value,"$40,000",
1288,18-0425-EX1,Transfer from L.E.A.R.N. - Excel Campus to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66561 L.E.A.R.N. - Excel Campus,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$40,210",
1289,18-0425-EX1,Transfer from Acero Charter Schools - Major Hector P. Garcia MD to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66394 Acero Charter Schools - Major Hector P. Garcia MD,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$40,210",
1290,18-0425-EX1,Transfer from Young Women's Leadership Charter School to Education General - City Wide,Transfer to adjust supplemental SPED budget,66171 Young Women's Leadership Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$41,035",Default Value
1291,18-0425-EX1,Transfer from Capital/Operations - City Wide to Cesar E Chavez Multicultural Academic Center ES,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-25151-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,25151 Cesar E Chavez Multicultural Academic Center ES,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$41,225",
1292,18-0425-EX1,Transfer from CICS - Washington Park to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66181 CICS - Washington Park,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$41,297",
1293,18-0425-EX1,Transfer from Procurement and Contracts Office to Information & Technology Services,Transfer to ITS for: Procurement Projects from Oracle EFS for Funds reimbursements,12210 Procurement and Contracts Office,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266407 Enterprise Financial Systems,000000 Default Value,"$41,620",
1294,18-0425-EX1,Transfer from Capital/Operations - City Wide to Clara Barton Elementary School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-22151-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22151 Clara Barton Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$42,950",
1295,18-0425-EX1,Transfer from Department of Personalized Learning to Al Raby High School,Transfer of funds for Personalized Learning resources,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,46471 Al Raby High School,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$43,664",
1296,18-0425-EX1,Transfer from Capital/Operations - City Wide to James Weldon Johnson Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-26231-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,26231 James Weldon Johnson Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$44,000",
1297,18-0425-EX1,Transfer from CICS - Wrightwood to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66381 CICS - Wrightwood,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$44,014",
1298,18-0425-EX1,Transfer from Capital/Operations - City Wide to Lincoln Park High School,Funds Transfer From Award# 2017-485-00-02 To Project# 2016-46321-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46321 Lincoln Park High School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$44,320",
1299,18-0425-EX1,Transfer from Kwame Nkrumah Academy Charter School to Education General - City Wide,Transfer to adjust supplemental SPED budget,63041 Kwame Nkrumah Academy Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"119050 Charter/Contract Per Pupil Revenue K-12 Tuition
000000",,"$44,395",Default Value
1300,18-0425-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Transfer for new misc. bucket,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,221001 School Instructional Support Services,511247 Cps Healing Trauma Together Fy18,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,511247 Cps Healing Trauma Together Fy18,"$45,000",
1301,18-0425-EX1,Transfer from CICS - Basil to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66231 CICS - Basil,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$45,101",
1302,18-0425-EX1,Transfer from Asian Human Services - Passages Charter School to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66191 Asian Human Services - Passages Charter School,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$46,187",
