Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
1182,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Ronald E McNair Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,26301 Ronald E McNair Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1183,18-0926-EX1,Transfer from Early Childhood Development - City Wide to James B McPherson Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24471 James B McPherson Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1184,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Ralph H Metcalfe Elementary Community Academy,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,31061 Ralph H Metcalfe Elementary Community Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1185,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Bernhard Moos Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24551 Bernhard Moos Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1186,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Donald Morrill Math & Science Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24571 Donald Morrill Math & Science Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1187,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Morton School of Excellence,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,26091 Morton School of Excellence,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1188,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Wolfgang A Mozart Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24611 Wolfgang A Mozart Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1189,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Henry H Nash Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24641 Henry H Nash Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1190,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Alfred Nobel Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24691 Alfred Nobel Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1191,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Isabelle C O'Keeffe Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24751 Isabelle C O'Keeffe Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1192,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Oriole Park Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24771 Oriole Park Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1193,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Josefa Ortiz De Dominguez Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,23411 Josefa Ortiz De Dominguez Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1194,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Luke O'Toole Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24801 Luke O'Toole Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1195,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Jesse Owens Elementary Community Academy,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,23351 Jesse Owens Elementary Community Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1196,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Parkside Elementary Community Academy,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,31201 Parkside Elementary Community Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1197,18-0926-EX1,Transfer from Early Childhood Development - City Wide to William Penn Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24911 William Penn Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1198,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Manuel Perez Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,22861 Manuel Perez Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1199,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Josiah Pickard Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,24961 Josiah Pickard Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1200,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Pulaski International School of Chicago,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,31211 Pulaski International School of Chicago,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1201,18-0926-EX1,Transfer from Early Childhood Development - City Wide to William H Ray Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25071 William H Ray Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1202,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Frank W Reilly Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25101 Frank W Reilly Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1203,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Jackie Robinson Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,26061 Jackie Robinson Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1204,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Martha Ruggles Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25181 Martha Ruggles Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1205,18-0926-EX1,Transfer from Early Childhood Development - City Wide to William H Ryder Math & Science Specialty ES,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25191 William H Ryder Math & Science Specialty ES,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1206,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Maria Saucedo Elementary Scholastic Academy,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,29151 Maria Saucedo Elementary Scholastic Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1207,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Harriet E Sayre Elementary Language Academy,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,29271 Harriet E Sayre Elementary Language Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1208,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Jonathan Y Scammon Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25241 Jonathan Y Scammon Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1209,18-0926-EX1,Transfer from Early Childhood Development - City Wide to William H Seward Communication Arts Academy ES,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25301 William H Seward Communication Arts Academy ES,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1210,18-0926-EX1,Transfer from Early Childhood Development - City Wide to James Shields Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25361 James Shields Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1211,18-0926-EX1,Transfer from Early Childhood Development - City Wide to John Spry Elementary Community School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25451 John Spry Elementary Community School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1212,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Adlai E Stevenson Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25471 Adlai E Stevenson Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1213,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Charles Sumner Math & Science Community Acad ES,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,31221 Charles Sumner Math & Science Community Acad ES,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1214,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Mancel Talcott Elementary School,"$7000 per full day preschool classroom, school is allocated 2 full day classroom(s).",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25581 Mancel Talcott Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1215,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Daniel J Corkery Elementary School,"$7,000 per full day preschool classroom, school is allocated 2 full day classrooms",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,22851 Daniel J Corkery Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1216,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Lillian R. Nicholson STEM Academy,"$7,000 per full day preschool classroom, school is allocated 2 full day classrooms",11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,22181 Lillian R. Nicholson STEM Academy,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$14,000",
1217,18-0926-EX1,Transfer from Capital/Operations - City Wide to Hyde Park Academy High School,Funds Transfer From Award# 2019-437-00-20 To Project# 2019-46171-OHI2 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,46171 Hyde Park Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$14,009",
1218,18-0926-EX1,Transfer from Capital/Operations - City Wide to George H Corliss High School,Funds Transfer From Award# 2015-427-00-18 To Project# 2019-46391-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,54125 Services - Professional/Administrative,253101 Planning And Development,000000 Default Value,46391 George H Corliss High School,427 CIP Series 2016B,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$14,036",
1219,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic","$14,092",
1220,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Richard Henry Lee Elementary School,Opening transfer - CSI funds - clerk salary,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,26331 Richard Henry Lee Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,442171 21st Century Community Learning Centers Fy19,"$14,110",
1221,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$14,300",
1222,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Horace Greeley Elementary School,CSI Grants - RC Salary for FY19,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19",22661 Horace Greeley Elementary School,"324 Miscellaneous Federal, State & Local Grants",51130 Teacher Salaries - Extended Day,297920 Other Government Funded - Support Services,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19","$14,397",
1223,18-0926-EX1,Transfer from Capital/Operations - City Wide to John F Kennedy High School,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-46201-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,46201 John F Kennedy High School,427 CIP Series 2016B,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$14,608",
1224,18-0926-EX1,Transfer from Early College and Career - City Wide to Eric Solorio Academy High School,Supplies for CTE Pre-Engineering program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46101 Eric Solorio Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141501 Cte - Project Lead The Way,474566 Special Student Needs-C. Perkins Fy19,"$14,633",
1225,18-0926-EX1,Transfer from Capital/Operations - City Wide to North-Grand High School,Funds Transfer From Award# 2015-427-00-18 To Project# 2019-46431-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,54125 Services - Professional/Administrative,253101 Planning And Development,000000 Default Value,46431 North-Grand High School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$14,688",
1226,18-0926-EX1,Transfer from Capital/Operations - City Wide to Walter Payton College Preparatory High School,Funds Transfer From Award# 2017-427-00-26 To Project# 2018-70020-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,70020 Walter Payton College Preparatory High School,427 CIP Series 2016B,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$14,880",
1227,18-0926-EX1,Transfer from Early College and Career - City Wide to Richard T Crane Medical Preparatory HS,Supplies for CTE Allied Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46641 Richard T Crane Medical Preparatory HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474566 Special Student Needs-C. Perkins Fy19,"$14,984",
1228,18-0926-EX1,Transfer from Department of Personalized Learning to Al Raby High School,Transfer of funds for EdTech Licenses for SY18-19,10825 Department of Personalized Learning,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,46471 Al Raby High School,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,"$15,000",
1229,18-0926-EX1,Transfer from Department of Personalized Learning to Wendell Smith Elementary School,Transfer of funds for EdTech Licenses for SY18-19,10825 Department of Personalized Learning,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,23641 Wendell Smith Elementary School,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,"$15,000",
1230,18-0926-EX1,Transfer from Capital/Operations - City Wide to Wilma Rudolph Elementary Learning Center,Funds Transfer From Award# 2018-488-00-08 To Project# 2019-30121-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,30121 Wilma Rudolph Elementary Learning Center,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$15,000",
1231,18-0926-EX1,Transfer from Consolidated Pointer Line Unit to Education General - City Wide,Funds to replenish contingency,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,008006 Magnet Cluster Programs,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$15,000",
1232,18-0926-EX1,Transfer from Early Childhood Development - City Wide to Belmont-Cragin Elementary School,Early Childhood furniture for Belmont-Cragin Early Childhood Center,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,26771 Belmont-Cragin Elementary School,362 Early Childhood Development,55010 Property - Furniture,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$15,000",
1233,18-0926-EX1,Transfer from Language and Cultural Education to Consolidated Pointer Line Unit,Transferring funds to create ELPT position at Senn,11510 Language and Cultural Education,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,300110 Ebf - Bilingual Programs,12690 Consolidated Pointer Line Unit,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,300110 Ebf - Bilingual Programs,"$15,000",
1234,18-0926-EX1,Transfer from Jacqueline B Vaughn Occupational High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-49081-MCR To Award# 2017-485-00-02 ; Change Reason : NA,49081 Jacqueline B Vaughn Occupational High School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,"$15,000",
1235,18-0926-EX1,Transfer from Capital/Operations - City Wide to John T Pirie Fine Arts & Academic Center ES,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-24971-OLA ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,24971 John T Pirie Fine Arts & Academic Center ES,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$15,120",
1236,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Charles Sumner Math & Science Community Acad ES,CSI Grants - Teacher Salaries Extended Day FY19,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19",31221 Charles Sumner Math & Science Community Acad ES,"324 Miscellaneous Federal, State & Local Grants",51130 Teacher Salaries - Extended Day,119035 Other Instruction Purposes - Miscellaneous,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19","$15,362",
1237,18-0926-EX1,Transfer from Capital/Operations - City Wide to Ernst Prussing Elementary School,Funds Transfer From Award# 2017-427-00-27 To Project# 2017-25031-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253544 Child Award,000000 Default Value,25031 Ernst Prussing Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,253518 Annex,000000 Default Value,"$15,399",
1238,18-0926-EX1,Transfer from Capital/Operations - City Wide to Avalon Park Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2018-22101-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22101 Avalon Park Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$15,439",
1239,18-0926-EX1,Transfer from Walter Payton College Preparatory High School to Capital/Operations - City Wide,Funds Transfer From Project# 2014-70020-MEP To Award# 2015-427-00-11 ; Change Reason : NA,70020 Walter Payton College Preparatory High School,427 CIP Series 2016B,56310 Capitalized Construction,009559 Boiler/Mechanical,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253532 Turn Around Schools - Facilities,000000 Default Value,"$15,565",
1240,18-0926-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,Supplies for CTE Culinary program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$15,750",
1241,18-0926-EX1,Transfer from Early College and Career - City Wide to North-Grand High School,Supplies for CTE Culinary program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46431 North-Grand High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$15,750",
1242,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Francis M McKay Elementary School,CSI Grant - Clerk and security salary,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,24451 Francis M McKay Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,442171 21st Century Community Learning Centers Fy19,"$15,885",
1243,18-0926-EX1,Transfer from Early College and Career - City Wide to Richard T Crane Medical Preparatory HS,CTE Allied Health Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",46641 Richard T Crane Medical Preparatory HS,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,148001 Allied Health,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$15,952",
