Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
728,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,52140 Career Service Salaries - Other,221001 School Instructional Support Services,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$24,000",
729,19-0123-EX1,Transfer from Hope Institute Learning Academy to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,63031 Hope Institute Learning Academy,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$24,184",
730,19-0123-EX1,Transfer from Capital/Operations - City Wide to Hiram H Belding Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22221-ADD ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22221 Hiram H Belding Elementary School,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,009531 Additions,000000 Default Value,"$24,396","161
"
731,19-0123-EX1,"
Transfer from Capital/Operations - City Wide to Frederic Chopin Elementary School",Funds Transfer From Award# 2019-488-00-01 To Project# 2018-22721-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22721 Frederic Chopin Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,400",
732,19-0123-EX1,Transfer from Capital/Operations - City Wide to Ellen Mitchell Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-24511-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24511 Ellen Mitchell Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$24,400",
733,19-0123-EX1,Transfer from Talent Office to Talent Office,PCC training,11010 Talent Office,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,11010 Talent Office,115 General Education Fund,54125 Services - Professional/Administrative,252801 Investigations - Admin,000312 Student Protections And Title Ix,"$24,400",
734,19-0123-EX1,Transfer from Capital/Operations - City Wide to Harold Washington Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2019-24921-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24921 Harold Washington Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$24,684",
735,19-0123-EX1,Transfer from ASPIRA Charter School - Haugan Middle School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66351 ASPIRA Charter School - Haugan Middle School,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$24,831",
736,19-0123-EX1,"
Transfer from Edwin G. Foreman College and Career Academy to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,46131 Edwin G. Foreman College and Career Academy,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,147601 Graphic Communications/Graphic Design,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$24,980",
737,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69237 Christian Affiliate Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390014 Nonpublic Sup Counseling Services,430221 Nonpublic Inst. & Supp. Serv. - Christian,"$25,000",
738,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to GFP/Other Private Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69103 GFP/Other Private Schools,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370007 Nonpublic Homeschool/Other,462072 Lea Flowthru Instruction - Nonpublic,"$25,000",
739,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Safety and Security - City Wide,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,10615 Safety and Security - City Wide,210 Workers' & Unemployment Compensation/Tort,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$25,079",
740,19-0123-EX1,Transfer from Isabelle C O'Keeffe Elementary School to Education General - City Wide,Correction of erroneous salvage transfers.,24751 Isabelle C O'Keeffe Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$25,130","163
"
741,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",121401 Early Childhood Special Education Pre-K,376669 State Preschool For All Age 3-5 Fy19,"$25,317",
742,19-0123-EX1,Transfer from Student Support and Engagement to Network 16,Behavioral Health and Restorative Crisis Response,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02661 Network 16,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$25,346",
743,19-0123-EX1,Transfer from Capital/Operations - City Wide to Walter Henri Dyett High School for the Arts,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46681-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46681 Walter Henri Dyett High School for the Arts,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,459",
744,19-0123-EX1,Transfer from CICS - Longwood to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66061 CICS - Longwood,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$25,478",
745,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Joan Dachs Bais Yaakov Elem,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69314 Joan Dachs Bais Yaakov Elem,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$25,535",
746,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",227924 Early Childhood - Improvement Of Instruction,376669 State Preschool For All Age 3-5 Fy19,"$25,628",
747,19-0123-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-53101-SIP ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,790",
748,19-0123-EX1,Transfer from Capital/Operations - City Wide to Chicago Military Academy High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-70070-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,70070 Chicago Military Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$25,968",
749,19-0123-EX1,Transfer from Network 4 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02441 Network 4,367 Title I - Comprehensive School Reform,51330 Benefits Pointer,290001 General Salary S Bkt,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$26,336",
750,19-0123-EX1,Transfer from Network 3 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02431 Network 3,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$26,361",
751,19-0123-EX1,"
Transfer from Network 7 to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02471 Network 7,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$26,816",
752,19-0123-EX1,Transfer from Capital/Operations - City Wide to Salmon P Chase Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22701-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22701 Salmon P Chase Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$26,860",
753,19-0123-EX1,Transfer from Capital/Operations - City Wide to Ira F Aldridge Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-22641-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,22641 Ira F Aldridge Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$26,895",
754,19-0123-EX1,Transfer from Early College and Career to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,13725 Early College and Career,369 Title I - School Improvement Carl Perkins,51300 Regular Position Pointer,290001 General Salary S Bkt,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$26,948",
755,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$27,166",
756,19-0123-EX1,Transfer from Network 9 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02491 Network 9,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$27,173",
757,19-0123-EX1,Transfer from Capital/Operations - City Wide to Everett McKinley Dirksen Elementary School,Funds Transfer From Award# 2019-437-00-06 To Project# 2019-22871-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253518 Annex,000000 Default Value,22871 Everett McKinley Dirksen Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009531 Additions,000000 Default Value,"$27,200",
758,19-0123-EX1,Transfer from CICS - Irving Park to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66074 CICS - Irving Park,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$27,283",
759,19-0123-EX1,Transfer from Capital/Operations - City Wide to George H Corliss High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46391-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46391 George H Corliss High School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$27,319","167
"
760,19-0123-EX1,"
Transfer from Consolidated Pointer Line Unit to Office of Internal Audit and Compliance",Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,10430 Office of Internal Audit and Compliance,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$27,662",
761,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,51100 Teacher Salaries - Regular,119066 Oep - Art,376669 State Preschool For All Age 3-5 Fy19,"$27,706",
762,19-0123-EX1,Transfer from Education General - City Wide to Sports Administration and Facilities Management - City Wide,Adjustment for non-union COLA 2019,12670 Education General - City Wide,115,51100,419001 000000,,"13737 Sports Administration and Facilities Management - City
Wide",115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$28,532","General Education Fund
Teacher Salaries - Regular
Payroll Salvage
Default Value"
763,19-0123-EX1,Transfer from Disney II Magnet School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,26921 Disney II Magnet School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$28,718",
764,19-0123-EX1,"
Transfer from Benito Juarez Community Academy High School to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$28,718",
765,19-0123-EX1,Transfer from Capital/Operations - City Wide to Bowen High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-46491-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,46491 Bowen High School,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$28,777",
766,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,51100 Teacher Salaries - Regular,111081 Foreign Language - Elementary,376669 State Preschool For All Age 3-5 Fy19,"$28,868",
767,19-0123-EX1,Transfer from Education General - City Wide to Innovation and Incubation,Adjustment for non-union COLA 2019,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,13610 Innovation and Incubation,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$28,905",
768,19-0123-EX1,Transfer from Youth Connection Charter School (YCCS) to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66101 Youth Connection Charter School (YCCS),332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$29,098",
769,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,51100 Teacher Salaries - Regular,146001 Computer Education-Elementary,376669 State Preschool For All Age 3-5 Fy19,"$29,143",
770,19-0123-EX1,Transfer from Alexander Graham Bell Elementary School to Education General - City Wide,FY19 Fund 124 Reimbursable Position - Sweeping Funds for Position 590454. Position value is .5 but funded it as a 1.,22231 Alexander Graham Bell Elementary School,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$29,292",
771,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376649,,12694 Other Government Funded,362 Early Childhood Development,51140 Termination Payout of Sick & Vacation Days Teachers,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$29,709","Prek Instruction
State Preschool For All Age 3-5 Diverse Learners Fy19"
772,19-0123-EX1,Transfer from Network 11 to Network 11,Transferring funds to open PO for H.E.L.P. PO,02511 Network 11,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000025 Osse Attendance Project,02511 Network 11,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$30,000","170
"
773,19-0123-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Methodist Youth Services",Transfer funds to process approved purchase order requests for Neglected Programs,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,69087 Methodist Youth Services,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,"$30,000",
774,19-0123-EX1,Transfer from Hyde Park Academy High School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,46171 Hyde Park Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140205 Broadcast Technology,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$30,322",
775,19-0123-EX1,Transfer from Early College and Career to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,13725 Early College and Career,369 Title I - School Improvement Carl Perkins,51300 Regular Position Pointer,290001 General Salary S Bkt,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$30,461",
776,19-0123-EX1,Transfer from Innovation and Incubation to Hyde Park Academy High School,Funding for Ace Tech students accepted through transition process,13610 Innovation and Incubation,115 General Education Fund,54125 Services - Professional/Administrative,267983 Research & Evaluation Support Services,000000 Default Value,46171 Hyde Park Academy High School,115 General Education Fund,54125 Services - Professional/Administrative,009546 School Transitions,000575 Student Based Budgeting,"$30,500",
777,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Joan Dachs Bais Yaakov Elem,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69314 Joan Dachs Bais Yaakov Elem,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$30,600",
778,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,52100 Career Service Salaries - Regular,241014 School Administration,376669 State Preschool For All Age 3-5 Fy19,"$30,639",
779,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Accounting,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,12410 Accounting,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$30,760",
780,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Christ the King Jesuit (Catholic),Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69027 Christ the King Jesuit (Catholic),332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$31,068",
781,19-0123-EX1,Transfer from ASPIRA Charter School - Haugan Middle School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66351 ASPIRA Charter School - Haugan Middle School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$31,392",
782,19-0123-EX1,Transfer from Oliver Wendell Holmes Elementary School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,23831 Oliver Wendell Holmes Elementary School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,264101 Administrative Support,424057 Sig - Holmes (Cohort 5) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$31,442",
783,19-0123-EX1,"
Transfer from Catalyst - Maria Charter School to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66433 Catalyst - Maria Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$32,177",
784,19-0123-EX1,Transfer from Capital/Operations - City Wide to Sidney Sawyer Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-25231-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,25231 Sidney Sawyer Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$32,222",
785,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Procurement and Contracts Office,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,12210 Procurement and Contracts Office,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$32,284",
786,19-0123-EX1,Transfer from CICS - Northtown to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66241 CICS - Northtown,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$32,443","173
"
787,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,"57135 Pensions - Employee, Teacher",227924 Early Childhood - Improvement Of Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$32,593",
788,19-0123-EX1,Transfer from Capital/Operations - City Wide to Andrew Jackson Elementary Language Academy,Funds Transfer From Award# 2018-488-00-08 To Project# 2019-29171-FRN ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,29171 Andrew Jackson Elementary Language Academy,488 Series 2017H,56306 Capitalized Furniture,254403 School Furniture & Equipment,000000 Default Value,"$33,000",
789,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Budget & Management Office,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,12610 Budget & Management Office,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$33,041",
790,19-0123-EX1,Transfer from Student Support and Engagement to Network 15,Behavioral Health Services and Substance Abuse Services,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02651 Network 15,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$33,293","174
"
