Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
649,19-0828-EX1,Transfer from Title I and School Improvement Programs to Anna R. Langford Community Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19","Transfer To:
22841 Anna R. Langford Community Academy
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,"$10,000",
650,19-0828-EX1,Transfer from Title I and School Improvement Programs to Orr Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
28151 Orr Academy High School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
211001 Attendance & Social Work
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$10,000",
651,19-0828-EX1,Transfer from Title I and School Improvement Programs to Wendell Phillips Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19
Amount: $10,000","Transfer To:
46261 Wendell Phillips Academy High School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,,
652,19-0828-EX1,Transfer from Title I and School Improvement Programs to Frank L Gillespie Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
23321 Frank L Gillespie Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$10,000",
653,19-0828-EX1,Transfer from Title I and School Improvement Programs to Roger C Sullivan High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46301 Roger C Sullivan High School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$10,000",
654,19-0828-EX1,Transfer from Title I and School Improvement Programs to Paul Cuffe Math-Science Technology Academy ES,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19","Transfer To:
23881 Paul Cuffe Math-Science Technology Academy ES
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,"$10,000",
655,19-0828-EX1,Transfer from Title I and School Improvement Programs to Perkins Bass Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19
Amount: $10,000","Transfer To:
22161 Perkins Bass Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,,
656,19-0828-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Education General - City Wide",Sweep of overallocated sub coverage funds,"10871 Science, Technology, Engineering, and Math (STEM)
programs",358 Title IV,51330 Benefits Pointer,290001 General Salary S Bkt,"440046 Title Iv, Part A",12670 Education General - City Wide,358,57915,600002 041008,,"$10,044","Title IV
Miscellaneous - Contingent Projects
Contingency For Project Expansion
Contingency For Grant Expansion"
657,19-0828-EX1,Transfer from Talent Office to Jose De Diego Elementary Community Academy,FY19 DLOS funds remaining,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19",31261 Jose De Diego Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19","$10,060",
658,19-0828-EX1,Transfer from David G Farragut Career Academy High School to Citywide Student Support and Engagement,Transfer to open Tutoring PO with Enlace,53091 David G Farragut Career Academy High School,115 General Education Fund,54130 Services - Non Professional,221011 Improvement Of Instruction,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,000044 Ctu Sustainable Schools Initiative,"$10,342",
659,19-0828-EX1,Transfer from Network 11 to Education General - City Wide,Sweep of overallocated sub coverage funds,02511 Network 11,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430240 Title I - District Initiatives,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$10,416",
660,19-0828-EX1,Transfer from Title I and School Improvement Programs to Paul Cuffe Math-Science Technology Academy ES,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19","Transfer To:
23881 Paul Cuffe Math-Science Technology Academy ES
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,"$10,456",
661,19-0828-EX1,Transfer from Title I and School Improvement Programs to Josephine C Locke Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433135","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 5) Fy19",,,,,,24231 Josephine C Locke Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433135 Il-Empower (Cohort 19 - Grant 5) Fy19,"$10,498",
662,19-0828-EX1,Transfer from YCCS-Jane Addams Alternative HS to Youth Connection Charter School (YCCS),FY19 Il-Empower Charter Tuition Payments,66618 YCCS-Jane Addams Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$10,535",
663,19-0828-EX1,Transfer from Title I and School Improvement Programs to John Whistler Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19
Amount: $10,540","Transfer To:
25831 John Whistler Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,,
664,19-0828-EX1,Transfer from Title I and School Improvement Programs to Harriet Beecher Stowe Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
25521 Harriet Beecher Stowe Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$10,635",
665,19-0828-EX1,Transfer from Talent Office to Asa Philip Randolph Elementary School,FY19 DLOS funds remaining,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19",29111 Asa Philip Randolph Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19","$10,654",
666,19-0828-EX1,Transfer from Teaching and Learning Office to Teacher Leader Development and Innovation,Transfer of funds for Ed Pioneer bucket,10810 Teaching and Learning Office,115 General Education Fund,57940 Miscellaneous Charges,230010 Administrative Support,000000 Default Value,11551 Teacher Leader Development and Innovation,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$10,700",
667,19-0828-EX1,Transfer from Title I and School Improvement Programs to Paul Revere Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19
Amount: $10,700","Transfer To:
25121 Paul Revere Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,,
668,19-0828-EX1,Transfer from Early College and Career - City Wide to Southside Occupational Academy High School,CTE Horticulture Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",49031 Southside Occupational Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140102 Horticulture Production,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$10,703",
669,19-0828-EX1,Transfer from Title I and School Improvement Programs to Francis M McKay Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19","Transfer To:
24451 Francis M McKay Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,"$10,716",
670,19-0828-EX1,Transfer from Title I and School Improvement Programs to Washington Irving Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
24881 Washington Irving Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$10,760",
671,19-0828-EX1,Transfer from Title I and School Improvement Programs to Paul Revere Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19
Amount: $10,800","Transfer To:
25121 Paul Revere Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,,
672,19-0828-EX1,Transfer from Title I and School Improvement Programs to John Foster Dulles Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
26141 John Foster Dulles Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$10,920",
673,19-0828-EX1,Transfer from Department of Personalized Learning to Department of Personalized Learning,Transfer of funds for Fellow position,10825 Department of Personalized Learning,115 General Education Fund,53405 Commodities - Supplies,221001 School Instructional Support Services,000000 Default Value,10825 Department of Personalized Learning,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$11,000",
674,19-0828-EX1,Transfer from Citywide Student Support and Engagement to Richard Yates Elementary School,RJ Coordinator Salary for Bucket - Molly Burke Request,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,25911 Richard Yates Elementary School,115 General Education Fund,52130 Career Service Salaries - Extended Day,231001 Student Discipline,000044 Ctu Sustainable Schools Initiative,"$11,000",
675,19-0828-EX1,Transfer from Title I and School Improvement Programs to James Russell Lowell Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19
Amount: $11,000","Transfer To:
24251 James Russell Lowell Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,,
676,19-0828-EX1,Transfer from Title I and School Improvement Programs to Henry Clay Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
22731 Henry Clay Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$11,000",
677,19-0828-EX1,Transfer from Title I and School Improvement Programs to Hope College Preparatory High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19","Transfer To:
49091 Hope College Preparatory High School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,"$11,000",
678,19-0828-EX1,Transfer from Citywide Student Support and Engagement to David G Farragut Career Academy High School,Aligning to approved SCS Summer Budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,53091 David G Farragut Career Academy High School,115 General Education Fund,52130 Career Service Salaries - Extended Day,231001 Student Discipline,000044 Ctu Sustainable Schools Initiative,"$11,000",
679,19-0828-EX1,Transfer from Citywide Student Support and Engagement to Nancy B Jefferson Alternative HS,Delinquent Grant- Site license renewal for Achieve3000,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430626 Delinquent Program Fy20,30011 Nancy B Jefferson Alternative HS,334 NCLB Title 1 - Neglected & Delinquent,53307 Commodities: Software Licenses (Instructional),125008 Title I - Neglected & Delinquent Programs,430626 Delinquent Program Fy20,"$11,000",
680,19-0828-EX1,Transfer from Title I and School Improvement Programs to Washington Irving Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
24881 Washington Irving Elementary School
367 Title I - Comprehensive School Reform
55005 Property - Equipment
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$11,159",
681,19-0828-EX1,Transfer from Title I and School Improvement Programs to Burnham Elementary Inclusive Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
22431 Burnham Elementary Inclusive Academy
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$11,240",
682,19-0828-EX1,Transfer from Title I and School Improvement Programs to John B Drake Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19","Transfer To:
23011 John B Drake Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,"$11,313",
683,19-0828-EX1,Transfer from Title I and School Improvement Programs to Joseph E Gary Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19
Amount: $11,450","Transfer To:
23311 Joseph E Gary Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,,
684,19-0828-EX1,Transfer from Principal Quality to Principal Quality,Redefining position in PQ Department.,02541 Principal Quality,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221234 Professional Develop/Curriculum Develp,494070 Title Iia - Teacher Quality,02541 Principal Quality,353 Title II - Teacher Quality,51300 Regular Position Pointer,290001 494070,,"$11,774","General Salary S Bkt
Title Iia - Teacher Quality"
685,19-0828-EX1,Transfer from Title I and School Improvement Programs to Logandale Middle School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
41091 Logandale Middle School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$11,799",
686,19-0828-EX1,Transfer from Diverse Learner Service Delivery to Diverse Learner Related Services Providers - City Wide,Sweep of overallocated sub coverage funds,11673 Diverse Learner Service Delivery,114,51330,290001 000000,,"11675 Diverse Learner Related Services Providers - City
Wide",114 Special Education Fund,51500 Teacher Salaries - Substitutes,211311 Social Services Outreach,000000 Default Value,"$11,904","Special Education Fund
Benefits Pointer
General Salary S Bkt
Default Value"
687,19-0828-EX1,Transfer from Title I and School Improvement Programs to Richard J Daley Elementary Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19
Amount: $11,914","Transfer To:
25951 Richard J Daley Elementary Academy
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,,
688,19-0828-EX1,Transfer from Title I and School Improvement Programs to Emmett Louis Till Math and Science Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
24441 Emmett Louis Till Math and Science Academy
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$11,989",
689,19-0828-EX1,Transfer from Title I and School Improvement Programs to Dunne Technology Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
25491 Dunne Technology Academy
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$12,000",
690,19-0828-EX1,Transfer from Luke O'Toole Elementary School to Rueben Salazar Elementary Bilingual Center,Reversing transfer for provisional FY20 CTU COLA. Line is now locked.,24801 Luke O'Toole Elementary School,115 General Education Fund,52130 Career Service Salaries - Extended Day,241006 School Office Services,000575 Student Based Budgeting,30101 Rueben Salazar Elementary Bilingual Center,115 General Education Fund,51300 Regular Position Pointer,"290004 General Salary
S Bkt",000575 Student Based Budgeting,"$12,000",
691,19-0828-EX1,Transfer from Diverse Learner Supports & Services to Diverse Learner Quality Instruction,FY19 Grant Extension,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,11674 Diverse Learner Quality Instruction,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,230010 Administrative Support,460526 Preschool Discretionary (Starnet) Fy19,"$12,000",
692,19-0828-EX1,Transfer from Title I and School Improvement Programs to Morton School of Excellence,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
26091 Morton School of Excellence
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$12,094",
693,19-0828-EX1,Transfer from Title I and School Improvement Programs to South Shore Fine Arts Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
22251 South Shore Fine Arts Academy
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$12,142",
694,19-0828-EX1,Transfer from Title I and School Improvement Programs to Wendell Phillips Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
46261 Wendell Phillips Academy High School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$12,146",
695,19-0828-EX1,Transfer from Title I and School Improvement Programs to Irene C. Hernandez Middle School for the Advancement of Science,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367
54125
221011
433137","Title I - Comprehensive School Reform
Services - Professional/Administrative
Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,"22441 Irene C. Hernandez Middle School for the
Advancement of Science",367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,119010 Other Instructional Programs,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,"$12,288",
