Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
923,18-1024-EX1,Transfer from Language & Cultural Education - City Wide to Instituto Health Sciences Career Academy,Transferring FY19 state bilingual funds,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,63131 Instituto Health Sciences Career Academy,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,"$12,356",
924,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Transfer available funding to contingency.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442169 21st Century Community Learning Centers - (Cohort
15-Grant 5) Fy18",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$12,853",
925,18-1024-EX1,Transfer from Procurement and Contracts Office to Procurement and Contracts Office,PO for Bonfire Plan renewal,12210 Procurement and Contracts Office,115 General Education Fund,54205 Travel Expense,257101 Purchasing & Contracts Admin,000000 Default Value,12210 Procurement and Contracts Office,115 General Education Fund,53306 Commodities: Software (Non-Instructional),257101 Purchasing & Contracts Admin,000000 Default Value,"$12,960",
926,18-1024-EX1,Transfer from Nicholas Senn High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-47061-SIP To Award# 2017-485-00-11 ; Change Reason : NA,47061 Nicholas Senn High School,485 CIT PayGo Fund,56306 Capitalized Furniture,009522 Cip Management,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$13,035",
927,18-1024-EX1,Transfer from Mary E Courtenay Elementary Language Arts Center to Education General - City Wide,10th Day Enrollment Adjustment,30141 Mary E Courtenay Elementary Language Arts Center,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$13,191",
928,18-1024-EX1,Transfer from Edward Everett Elementary School to Education General - City Wide,10th Day Enrollment Adjustment,23141 Edward Everett Elementary School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$13,191",
929,18-1024-EX1,Transfer from Capital/Operations - City Wide to Dvorak Technology Academy,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-26051-NPG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009426 All Other,000000 Default Value,26051 Dvorak Technology Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$13,273",
930,18-1024-EX1,Transfer from Information & Technology Services to Information & Technology Services,"Kronos costs were $388,357.90, but only $375,000 was loaded for this cost into this fund.",12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266410 Cps @ Work Initiative,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,53306 Commodities: Software (Non-Instructional),266410 Cps @ Work Initiative,000000 Default Value,"$13,358",
931,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Roswell B Mason Elementary School,CSI Instructional ESP,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442174 21st Century Community Learning Centers - (Cohort
15-Grant 3) Fy19",24381 Roswell B Mason Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,119035 Other Instruction Purposes - Miscellaneous,"442174 21st Century Community Learning Centers - (Cohort
15-Grant 3) Fy19","$13,456",
932,18-1024-EX1,Transfer from Citywide Student Support and Engagement to DeWitt Clinton Elementary School,CSI FY19- Extended Day teacher salaries for afterschool programming,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19",22751 DeWitt Clinton Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,119035 Other Instruction Purposes - Miscellaneous,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19","$13,485",
933,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer to reopen PN506522 in 369,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,51320 Bucket Position Pointer,290001 General Salary S Bkt,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$13,552",
934,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Correcting incorrect transfer,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,51320 Bucket Position Pointer,290001 General Salary S Bkt,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$13,552",
935,18-1024-EX1,Transfer from Student Support and Engagement to Lyman A Budlong Elementary School,Budlong K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22391 Lyman A Budlong Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$13,692",
936,18-1024-EX1,Transfer from Student Support and Engagement to Frank W Gunsaulus Elementary Scholastic Academy,Gunsaulus K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29121 Frank W Gunsaulus Elementary Scholastic Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$13,692",
937,18-1024-EX1,Transfer from Student Support and Engagement to William P Nixon Elementary School,Nixon K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24681 William P Nixon Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$13,692",
938,18-1024-EX1,Transfer from George Washington Carver Military Academy HS to Education General - City Wide,Transfer available funding to contingency.,46381 George Washington Carver Military Academy HS,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,160018 Freshman Summer Enrichment,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$13,715",
939,18-1024-EX1,Transfer from Hanson Park Elementary School to Early Childhood Development - City Wide,Transfer of funds to return pre school allocation to department - not needed,24461 Hanson Park Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,"$14,000",
940,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Altus Academy,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69323 Altus Academy,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$14,040",
941,18-1024-EX1,Transfer from Helge A Haugan Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-23591-ICR To Award# 2017-485-00-11 ; Change Reason : NA,23591 Helge A Haugan Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$14,097",
942,18-1024-EX1,Transfer from Capital/Operations - City Wide to Stephen Decatur Classical Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-29031-ADA ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,29031 Stephen Decatur Classical Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253530 American Disabilities Act/Ada,000000 Default Value,"$14,154",
943,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Education General - City Wide,Transfer available funding to contingency.,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),490940 Title Iii - Lmtd. Eng. Prf. - Nonpublic,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$14,335",
944,18-1024-EX1,Transfer from Capital/Operations - City Wide to George B Swift Elementary Specialty School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-25571-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,25571 George B Swift Elementary Specialty School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$14,370",
945,18-1024-EX1,Transfer from Early College and Career - City Wide to Stephen T Mather High School,Supplies for CTE Pre-Engineering program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46241 Stephen T Mather High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141501 Cte - Project Lead The Way,474566 Special Student Needs-C. Perkins Fy19,"$14,633",
946,18-1024-EX1,Transfer from Capital/Operations - City Wide to John D Shoop Math-Science Technical Academy ES,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-25381-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,25381 John D Shoop Math-Science Technical Academy ES,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$14,695",
947,18-1024-EX1,Transfer from Capital/Operations - City Wide to Benito Juarez Community Academy High School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-46421-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46421 Benito Juarez Community Academy High School,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$14,728",
948,18-1024-EX1,Transfer from Computer Science to Computer Science,Transfer vacancy savings,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,210051 Computer Science For All Fy18,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,210051 Computer Science For All Fy18,"$14,826",
949,18-1024-EX1,Transfer from Ronald Brown Elementary Community Academy to Hyde Park Academy High School,Reimbursements to schools for funds overdrawn into salvage.,24631 Ronald Brown Elementary Community Academy,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,46171 Hyde Park Academy High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$14,833",
950,18-1024-EX1,Transfer from Capital/Operations - City Wide to Louis A Agassiz Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-22031-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22031 Louis A Agassiz Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$14,900",
951,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Transfer available funding to contingency.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442167 21st Century Community Learning Centers - (Cohort
15-Grant 3) Fy18",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$14,936",
952,18-1024-EX1,Transfer from Capital/Operations - City Wide to Edward Coles Elementary Language Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-22771-OPI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,22771 Edward Coles Elementary Language Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$14,995",
953,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer for services PO,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,212023 Post Secondary Education,000000 Default Value,13727 Early College and Career - City Wide,115 General Education Fund,54125 Services - Professional/Administrative,212023 Post Secondary Education,000000 Default Value,"$15,000",
954,18-1024-EX1,Transfer from William C. Goudy Technology Academy to Capital/Operations - City Wide,Funds Transfer From Project# 2017-23371-ODR To Award# 2017-427-00-26 ; Change Reason : NA,23371 William C. Goudy Technology Academy,427 CIP Series 2016B,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,"$15,000",
955,18-1024-EX1,Transfer from Capital/Operations - City Wide to Christopher Columbus Elementary School,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-22791-OEN ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,22791 Christopher Columbus Elementary School,427 CIP Series 2016B,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,"$15,200",
956,18-1024-EX1,Transfer from Capital/Operations - City Wide to Sor Juana Ines de la Cruz ES,Funds Transfer From Award# 2017-485-00-01 To Project# 2017-23521-CSP ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,23521 Sor Juana Ines de la Cruz ES,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$15,215",
957,18-1024-EX1,Transfer from Capital/Operations - City Wide to Bronzeville Lighthouse Charter School,Funds Transfer From Award# 2017-486-00-06 To Project# 2017-66421-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253526 Interior Renovation,000000 Default Value,66421 Bronzeville Lighthouse Charter School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$15,215",
958,18-1024-EX1,Transfer from Education General - City Wide to Information & Technology Services,Funds for ITS project estimate,12670 Education General - City Wide,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,009575 Impact,000312 Student Protections And Title Ix,"$15,360",
959,18-1024-EX1,Transfer from Capital/Operations - City Wide to Alfred Nobel Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-24691-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24691 Alfred Nobel Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$15,422",
960,18-1024-EX1,Transfer from Chicago Academy High School to Education General - City Wide,Transfer available funding to contingency.,46481 Chicago Academy High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$15,593",
961,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Edward A Bouchet Math & Science Academy ES",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,22371 Edward A Bouchet Math & Science Academy ES,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$15,600",
962,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Helen Peirce International Studies ES",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,24891 Helen Peirce International Studies ES,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$15,600",
963,18-1024-EX1,Transfer from Capital/Operations - City Wide to John H Hamline Br - Early Childhood Center,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23513-DOR-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23513 John H Hamline Br - Early Childhood Center,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$15,767",
964,18-1024-EX1,Transfer from Capital/Operations - City Wide to Robert Healy Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-23651-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,23651 Robert Healy Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$15,955",
965,18-1024-EX1,Transfer from Infinity Math Science and Technology High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-55151-ICR To Award# 2017-485-00-11 ; Change Reason : NA,55151 Infinity Math Science and Technology High School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$16,112",
966,18-1024-EX1,Transfer from North-Grand High School to Education General - City Wide,10th Day Enrollment Adjustment,46431 North-Grand High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$16,357",
967,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for consultant services.,13727 Early College and Career - City Wide,115 General Education Fund,53305 Instructional Materials (Non-Digital),125023 Stem - Extended Student Learning,008011 Stem Programs,13727 Early College and Career - City Wide,115 General Education Fund,54125 Services - Professional/Administrative,125023 Stem - Extended Student Learning,008011 Stem Programs,"$16,370",
968,18-1024-EX1,Transfer from Diverse Learner Supports & Services to Education General - City Wide,Transfer available funding to contingency.,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,462069 Lea Flowthru Instruction,12670 Education General - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$16,500",
969,18-1024-EX1,Transfer from Capital/Operations - City Wide to Wilma Rudolph Elementary Learning Center,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-30121-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,30121 Wilma Rudolph Elementary Learning Center,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$16,550",
970,18-1024-EX1,Transfer from Student Support and Engagement to William P Gray Elementary School,Gray K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23401 William P Gray Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$16,626",
971,18-1024-EX1,Transfer from Capital/Operations - City Wide to Whitney M Young Magnet High School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-47101-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,47101 Whitney M Young Magnet High School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$16,635",
972,18-1024-EX1,Transfer from Talent Office to Instructional Supports,To balance pointer as a result of moving 1 FTE from Talent to Instructional supports,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18",11551 Instructional Supports,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18","$16,687",
973,18-1024-EX1,Transfer from Joseph Jungman Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-23961-ICR To Award# 2017-485-00-11 ; Change Reason : NA,23961 Joseph Jungman Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,009522 Cip Management,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$16,767",
974,18-1024-EX1,Transfer from Capital/Operations - City Wide to Wadsworth Multiplex,Funds Transfer From Award# 2017-427-00-31 To Project# 2018-28061-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,28061 Wadsworth Multiplex,427 CIP Series 2016B,54125 Services - Professional/Administrative,009514 Contingencies,000000 Default Value,"$16,875",
975,18-1024-EX1,Transfer from Friedrich L. Jahn Elementary of the Fine Arts to Education General - City Wide,10th Day Enrollment Adjustment,23921 Friedrich L. Jahn Elementary of the Fine Arts,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$17,281",
976,18-1024-EX1,Transfer from Capital/Operations - City Wide to Ole A Thorp Elementary Scholastic Academy,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-29301-ADA ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,29301 Ole A Thorp Elementary Scholastic Academy,485 CIT PayGo Fund,56310 Capitalized Construction,253530 American Disabilities Act/Ada,000000 Default Value,"$17,327",
977,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Wildwood IB World Magnet School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,25881 Wildwood IB World Magnet School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$17,400",
978,18-1024-EX1,Transfer from Hope Institute Learning Academy to Capital/Operations - City Wide,Funds Transfer From Project# 2018-63031-ICR To Award# 2017-485-00-11 ; Change Reason : NA,63031 Hope Institute Learning Academy,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$17,400",
979,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Student Support and Engagement,Transfer to open program coordinator position,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"442184 21st Century Community Learning Centers (Cohort
19-Grant 5) Fy19",11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"442184 21st Century Community Learning Centers (Cohort
19-Grant 5) Fy19","$17,410",
980,18-1024-EX1,Transfer from Walter Henri Dyett High School for the Arts to Education General - City Wide,Transfer available funding to contingency.,46681 Walter Henri Dyett High School for the Arts,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$17,444",
981,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Near North Montessori A,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69458 Near North Montessori A,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$17,500",
982,18-1024-EX1,Transfer from Lorenz Brentano Math & Science Academy ES to Education General - City Wide,10th Day Enrollment Adjustment,22311 Lorenz Brentano Math & Science Academy ES,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$17,640",
983,18-1024-EX1,Transfer from Richard T Crane Medical Preparatory HS to Capital/Operations - City Wide,Funds Transfer From Project# 2018-46641-ICR To Award# 2017-485-00-11 ; Change Reason : NA,46641 Richard T Crane Medical Preparatory HS,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$18,031",
984,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Queen Of Angels School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69254 Queen Of Angels School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370015 Federal - Idea Nonpublic (Catholic),462072 Lea Flowthru Instruction - Nonpublic,"$18,040",
